"case_id";"case_id_length";"duration_dd"
"8142795EFE";"5";"10.0"
"9272556347";"5";"17.0"
"93118394A2";"5";"18.0"
"8495550DA1";"5";"19.0"
"7895123D98";"5";"20.0"
"902041491C";"5";"21.0"
"887057453C";"5";"22.0"
"7890876CDC";"7";"24.0"
"6798675C15";"6";"26.0"
"9105671D68";"5";"28.0"
"8124335D52";"5";"29.0"
"84206647C1";"5";"29.0"
"8426914D69";"5";"29.0"
"8346492F13";"5";"31.0"
"9439531368";"9";"32.04"
"8441978C9E";"5";"33.0"
"711478497C";"5";"34.0"
"89150747CB";"5";"34.0"
"8690425D91";"5";"35.0"
"7884664690";"7";"35.0"
"7455137DA9";"5";"36.0"
"8927625D33";"5";"36.04"
"9110638052";"5";"36.96"
"75511573E2";"5";"37.0"
"93635738E0";"5";"37.0"
"94303391EE";"5";"38.04"
"8343972F81";"5";"39.0"
"8873154651";"5";"39.0"
"8432226D03";"5";"39.04"
"94195380AA";"5";"39.04"
"8212707C34";"5";"39.96"
"659087521C";"5";"40.0"
"65908995E9";"5";"40.0"
"7064257949";"5";"40.0"
"833087792D";"5";"40.0"
"90462490D6";"5";"40.0"
"8880220D5B";"6";"40.0"
"7609279FA9";"5";"41.0"
"7891461F9D";"5";"41.0"
"84200805D3";"5";"41.0"
"869014240A";"5";"41.0"
"8690230CA6";"5";"41.0"
"8690277372";"5";"41.0"
"8690357576";"5";"41.0"
"8690474603";"5";"41.0"
"8690505F95";"5";"41.0"
"8690650740";"5";"41.0"
"8690968DAA";"5";"41.0"
"8877098D00";"5";"41.0"
"909550040B";"5";"41.0"
"8048156C6C";"5";"41.04"
"86903900B3";"5";"42.0"
"8690454582";"5";"42.0"
"8690946B83";"5";"42.0"
"9517792A6B";"5";"42.0"
"7278485BD2";"6";"42.0"
"8690678E59";"7";"42.0"
"7793025FA8";"5";"42.96"
"8119758C43";"5";"43.0"
"9090602A14";"5";"43.0"
"92599608B9";"5";"43.0"
"9342103347";"5";"43.0"
"8048759E08";"5";"43.04"
"867323866A";"5";"43.96"
"8221665C94";"9";"43.96"
"8520002013";"5";"44.0"
"7900380FCE";"6";"44.0"
"935155072F";"6";"44.0"
"746268634E";"10";"44.0"
"8438766201";"5";"44.04"
"94064228FD";"5";"45.0"
"75587730CF";"7";"45.0"
"68173807F1";"5";"45.04"
"6921675AE5";"5";"46.0"
"7951173B85";"5";"46.0"
"8435373203";"5";"46.04"
"8470419AE0";"5";"46.04"
"6631823178";"5";"46.96"
"6860312C8B";"5";"47.0"
"7503434D9B";"5";"47.0"
"801378723D";"5";"47.0"
"8502189451";"5";"47.0"
"83721504BD";"7";"47.0"
"8372099AA5";"9";"47.0"
"69740174E3";"5";"47.96"
"6729293441";"5";"48.0"
"7258921B19";"5";"48.0"
"78838284AD";"5";"48.0"
"8841421B69";"5";"48.0"
"7011344819";"5";"48.96"
"70113740DD";"5";"48.96"
"7185552916";"5";"49.0"
"7212900161";"5";"49.0"
"8412832895";"5";"49.0"
"9233145849";"5";"49.0"
"874199065C";"9";"49.0"
"8434936961";"5";"49.04"
"7214320532";"6";"49.04"
"70398002BD";"5";"50.0"
"9005186293";"7";"50.0"
"8664547261";"5";"50.96"
"8680391542";"5";"50.96"
"8625273871";"6";"50.96"
"92134478FB";"5";"51.0"
"80321969D1";"5";"51.04"
"7011310C09";"5";"51.96"
"684130142E";"5";"52.0"
"7656634641";"5";"52.0"
"82855067D8";"5";"52.0"
"92687259D4";"5";"52.0"
"840322724B";"6";"52.0"
"790926324E";"7";"52.0"
"7637579991";"5";"52.04"
"8434899AD8";"5";"52.04"
"7138491520";"5";"53.0"
"7990242C47";"5";"53.0"
"78695183B1";"6";"53.0"
"87044703E1";"8";"53.0"
"8303352ED2";"5";"53.96"
"8359080309";"5";"54.0"
"76343332E4";"5";"54.04"
"71356279AC";"5";"55.0"
"8410832622";"5";"55.0"
"92634844D3";"5";"55.0"
"9468467A24";"5";"55.0"
"794056270D";"5";"55.96"
"67826113A9";"5";"56.0"
"713561609B";"5";"56.0"
"7703873D1A";"5";"56.0"
"7891743856";"5";"56.0"
"7977157E31";"5";"56.0"
"92590677CC";"5";"56.0"
"71824644CB";"9";"56.0"
"80548955A1";"5";"56.04"
"782956054E";"5";"56.96"
"74740694DA";"5";"57.0"
"8333979907";"5";"57.0"
"80163694F8";"5";"57.04"
"9452538120";"5";"57.04"
"8100384856";"5";"58.0"
"9054750813";"5";"58.0"
"842514164B";"5";"58.04"
"7663593501";"6";"58.04"
"8664559C45";"5";"58.96"
"8777608743";"5";"59.0"
"9011533847";"5";"59.0"
"9011606486";"5";"59.0"
"9011654C20";"5";"59.0"
"9342148868";"5";"59.0"
"93742557F1";"5";"59.0"
"8469942141";"5";"59.04"
"8955456414";"8";"59.04"
"8955989BEA";"8";"59.04"
"6635017D3A";"5";"60.0"
"67510739AC";"5";"60.0"
"7064230303";"5";"60.0"
"796267601C";"5";"60.0"
"830452894B";"5";"60.0"
"938311469F";"6";"60.0"
"8081387B83";"7";"60.0"
"8338754D7A";"7";"60.0"
"8072118A7E";"5";"60.04"
"7846072F6D";"6";"60.96"
"8365247434";"5";"61.0"
"8874946D1D";"5";"61.0"
"689177262A";"6";"61.0"
"839019826C";"7";"61.0"
"841125318F";"7";"61.0"
"84308952A6";"5";"61.04"
"8445191813";"6";"61.04"
"7011192AA9";"5";"61.96"
"8780890BA6";"5";"62.0"
"833370139F";"6";"62.0"
"8415925104";"7";"62.04"
"8254900EF7";"5";"62.96"
"7828967BF0";"6";"62.96"
"8556110555";"6";"62.96"
"6767749B24";"5";"63.0"
"7887279488";"5";"63.0"
"828395149F";"5";"63.0"
"91842044E6";"5";"63.0"
"7623078AF6";"5";"63.04"
"7238179E41";"6";"63.04"
"7844831F52";"6";"63.96"
"7064278A9D";"5";"64.0"
"7848395C6E";"5";"64.0"
"83731459D5";"5";"64.0"
"8704107851";"5";"64.0"
"9116954C6F";"5";"64.0"
"9364216B7E";"5";"64.0"
"7232875544";"5";"64.04"
"7660909E16";"5";"64.04"
"8406710C8B";"5";"64.04"
"8952384CF9";"5";"64.04"
"9406708502";"5";"64.04"
"9420260479";"5";"64.04"
"7819605E2B";"5";"64.96"
"87334395DA";"5";"65.0"
"8840358E31";"5";"65.0"
"9230010D32";"5";"65.0"
"93309152A6";"5";"65.0"
"6716257E98";"6";"65.0"
"7865751F0D";"6";"65.0"
"68475866B9";"5";"65.04"
"806565985C";"5";"65.04"
"7052167050";"5";"66.0"
"79197998E1";"5";"66.0"
"758444847C";"6";"66.0"
"8316709D5E";"6";"66.0"
"8379511F37";"7";"66.0"
"842591228C";"6";"66.04"
"807051607E";"9";"66.04"
"7411247280";"5";"66.96"
"81764560F2";"5";"66.96"
"6688511DDF";"5";"67.0"
"7098541D55";"5";"67.0"
"92019590CB";"5";"67.0"
"711896321D";"7";"67.0"
"93383244BF";"7";"67.0"
"9431613D41";"5";"67.04"
"9436509592";"5";"67.04"
"842639839B";"6";"67.04"
"743022714B";"5";"67.96"
"7024136465";"6";"67.96"
"8627182FCA";"6";"67.96"
"7109699537";"5";"68.0"
"7505352C64";"5";"68.0"
"7942347814";"5";"68.0"
"796501497A";"5";"68.0"
"828252295E";"5";"68.0"
"9171498F90";"5";"68.0"
"6653931590";"6";"68.0"
"6807965E6E";"5";"68.04"
"68274069A8";"5";"68.04"
"89453131D0";"5";"68.04"
"8663484529";"5";"69.0"
"92509605B1";"5";"69.0"
"7437123C0A";"6";"69.0"
"7576535279";"6";"69.0"
"8050045349";"5";"69.04"
"8035031D54";"6";"69.04"
"8952497A3A";"6";"69.04"
"7413702C6B";"5";"69.96"
"8645443D3F";"5";"69.96"
"9090814907";"5";"69.96"
"7009564B31";"6";"69.96"
"86693394DC";"8";"69.96"
"6607720F07";"5";"70.0"
"684993485A";"5";"70.0"
"6856572E32";"5";"70.0"
"7056460700";"5";"70.0"
"7064555F32";"5";"70.0"
"70935083FB";"5";"70.0"
"7938339C91";"5";"70.0"
"85563245EE";"5";"70.0"
"9160621F94";"5";"70.0"
"928807277B";"5";"70.0"
"71936671CE";"5";"70.04"
"6636689105";"5";"70.96"
"69394062FD";"5";"70.96"
"8261449B60";"5";"70.96"
"6716191823";"5";"71.0"
"870419836B";"5";"71.0"
"8771503941";"5";"71.0"
"8070253773";"5";"71.04"
"84522254B8";"5";"71.04"
"7624495C4E";"8";"71.04"
"771799207C";"5";"72.0"
"7901485FAE";"5";"72.0"
"7991060F4F";"5";"72.0"
"7565034F88";"6";"72.0"
"79640237AE";"6";"72.0"
"7611969B86";"5";"72.04"
"941238844B";"5";"72.04"
"88778254F3";"6";"72.04"
"76955790B1";"5";"73.0"
"7853382FD4";"5";"73.0"
"7884398B0C";"5";"73.0"
"7971996B34";"5";"73.0"
"6778584878";"6";"73.0"
"8377393B64";"6";"73.0"
"9293950A28";"6";"73.0"
"7862571ED5";"7";"73.0"
"8811390D0B";"7";"73.0"
"7373706EAC";"6";"73.96"
"70984767B3";"5";"74.0"
"7885795BE3";"5";"74.0"
"8517149DB0";"5";"74.0"
"9318870EC9";"5";"74.0"
"70794746C1";"6";"74.0"
"90891278DF";"6";"74.0"
"76003539B3";"7";"74.0"
"68124725BC";"5";"74.04"
"84126935E1";"8";"74.04"
"93924563E3";"9";"74.04"
"755844956E";"5";"75.0"
"79101183DF";"5";"75.0"
"8980125993";"5";"75.0"
"8338579D10";"6";"75.0"
"8968374858";"7";"75.0"
"9016969E33";"7";"75.0"
"803026939D";"5";"75.04"
"8033276511";"5";"75.04"
"806900840C";"7";"75.04"
"8439004667";"7";"75.04"
"9439261498";"9";"75.04"
"70057564BD";"5";"75.96"
"6535647A83";"5";"76.0"
"6935944A0C";"5";"76.0"
"7917533AEA";"5";"76.0"
"8704497A27";"5";"76.0"
"6758021F56";"7";"76.0"
"83559002D1";"7";"76.0"
"9210484BD5";"8";"76.0"
"7614752423";"5";"76.04"
"76154926CD";"8";"76.04"
"6615978DBF";"5";"76.96"
"7035981333";"5";"76.96"
"7802021F64";"6";"76.96"
"78394907CC";"6";"76.96"
"7054565B31";"5";"77.0"
"7445738160";"5";"77.0"
"7446574343";"5";"77.0"
"789639574A";"5";"77.0"
"791960157D";"5";"77.0"
"83555344C8";"5";"77.0"
"85158437F3";"5";"77.0"
"8769125EDC";"5";"77.0"
"9274372DE0";"5";"77.0"
"9211065B4A";"7";"77.0"
"7183598C97";"5";"77.04"
"76496112B2";"5";"77.04"
"9433039609";"5";"77.04"
"9446391076";"5";"77.04"
"6834814AEE";"6";"77.04"
"7202377585";"6";"77.04"
"94056002A9";"9";"77.04"
"7781795C5F";"7";"77.96"
"7176833DEF";"5";"78.0"
"74628488FC";"5";"78.0"
"7507762133";"5";"78.0"
"7614762C61";"5";"78.0"
"7907410927";"5";"78.0"
"8330789091";"6";"78.0"
"83450476A2";"6";"78.0"
"9207906C66";"7";"78.0"
"8468106622";"6";"78.04"
"7224583A7C";"8";"78.04"
"740506876C";"5";"78.96"
"8609795399";"5";"78.96"
"86555100D0";"6";"78.96"
"9099350D27";"6";"78.96"
"7931779717";"5";"79.0"
"8351819B0F";"5";"79.0"
"7845895D5D";"7";"79.0"
"6829703136";"5";"79.04"
"7201560350";"5";"79.04"
"7682064FBE";"5";"79.04"
"8426353E75";"5";"79.04"
"663601332A";"5";"79.96"
"7405027597";"5";"79.96"
"78336314CD";"5";"79.96"
"8240492D1C";"5";"79.96"
"697752214F";"7";"79.96"
"706347759D";"5";"80.0"
"8122694323";"5";"80.0"
"8157159C8B";"5";"80.0"
"842069622B";"5";"80.0"
"854690591F";"5";"80.0"
"9229288963";"5";"80.0"
"7516152CD5";"6";"80.0"
"82739897B7";"6";"80.0"
"8387202A09";"6";"80.0"
"7834251471";"9";"80.0"
"93378437CF";"9";"80.0"
"8407390DB2";"5";"80.04"
"841321764C";"5";"80.04"
"8427615FE4";"5";"80.04"
"69485848E8";"5";"80.96"
"740488613D";"5";"80.96"
"86215708A1";"5";"80.96"
"6968064451";"6";"80.96"
"7010627869";"7";"80.96"
"7531429BD0";"5";"81.0"
"7984908A86";"5";"81.0"
"8360356007";"5";"81.0"
"7081571940";"6";"81.0"
"91663306CE";"6";"81.0"
"75605234F3";"7";"81.0"
"9364914B80";"7";"81.0"
"7197092C31";"5";"81.04"
"7641718130";"5";"81.04"
"8029784361";"5";"81.04"
"80681396EC";"5";"81.04"
"844712326B";"5";"81.04"
"7839399CB2";"5";"81.96"
"8656768EEE";"6";"81.96"
"76972145EE";"5";"82.0"
"7913640E4E";"5";"82.0"
"91810412B6";"5";"82.0"
"75649298E4";"7";"82.0"
"7970139EC1";"5";"82.04"
"719444757A";"7";"82.04"
"6545885B2D";"5";"82.96"
"91453830CD";"6";"82.96"
"7406540628";"7";"82.96"
"78454638DF";"8";"82.96"
"83557116D8";"5";"83.0"
"9032283BB7";"5";"83.0"
"6766760AFE";"6";"83.0"
"74582896C8";"7";"83.0"
"77386686DA";"7";"83.0"
"8968730E1E";"7";"83.0"
"719621694C";"5";"83.04"
"9407769094";"5";"83.04"
"8888792F31";"7";"83.04"
"7187741782";"8";"83.04"
"764212510E";"8";"83.04"
"7837519D45";"5";"83.96"
"6749430DD2";"5";"84.0"
"7150013960";"5";"84.0"
"7868512583";"5";"84.0"
"7964250303";"5";"84.0"
"829694686E";"5";"84.0"
"92255382CC";"5";"84.0"
"832609816E";"6";"84.0"
"7867452AC4";"7";"84.0"
"7890140D7E";"7";"84.0"
"868597989E";"7";"84.0"
"8814758869";"7";"84.0"
"8464137ACE";"5";"84.04"
"84285535F7";"6";"84.04"
"8403285228";"7";"84.04"
"8448570C82";"7";"84.04"
"8466745301";"7";"84.04"
"7853453A6D";"6";"84.96"
"7829590E0D";"7";"84.96"
"736838145B";"5";"85.0"
"7849833F1A";"5";"85.0"
"7871410D02";"5";"85.0"
"78911563EF";"5";"85.0"
"8356803BFC";"5";"85.0"
"90450535DC";"5";"85.0"
"92716496CB";"5";"85.0"
"8046662B89";"5";"85.04"
"84814401B4";"5";"85.04"
"937626637A";"5";"85.04"
"7993885A94";"8";"85.04"
"8652257459";"5";"85.96"
"7132005CB3";"5";"86.0"
"8128838154";"5";"86.0"
"8275840F33";"5";"86.0"
"87868165F2";"5";"86.0"
"88069225F1";"5";"86.0"
"674772707A";"6";"86.0"
"67564574B2";"6";"86.0"
"80909238DF";"6";"86.0"
"92311054D4";"6";"86.0"
"7153778C59";"5";"86.04"
"8405293B33";"5";"86.04"
"8420508705";"5";"86.04"
"9422881763";"6";"86.04"
"7824474036";"6";"86.96"
"6722643480";"5";"87.0"
"7145305C35";"5";"87.0"
"7824590FEB";"5";"87.0"
"8296084118";"5";"87.0"
"8300946D54";"5";"87.0"
"9168440409";"5";"87.0"
"75745772AE";"6";"87.0"
"838357374B";"6";"87.0"
"7867570C24";"7";"87.0"
"8266129172";"7";"87.0"
"830093978F";"7";"87.0"
"7630022D54";"5";"87.04"
"840334647E";"9";"87.04"
"86583833AF";"5";"87.96"
"7824024CD8";"6";"87.96"
"7774636895";"7";"87.96"
"6733201D3A";"5";"88.0"
"7064195620";"5";"88.0"
"747689401F";"5";"88.0"
"7863896445";"5";"88.0"
"7889146939";"5";"88.0"
"8281478BD4";"5";"88.0"
"914325765D";"5";"88.0"
"7261173D81";"6";"88.0"
"78460426AE";"7";"88.0"
"91845545BA";"7";"88.0"
"8882562A0A";"5";"88.04"
"9352103F86";"6";"88.04"
"9371679A28";"7";"88.04"
"94244749F8";"7";"88.04"
"9120641F0A";"5";"88.96"
"8678859503";"6";"88.96"
"7109300BF1";"5";"89.0"
"8334295DCB";"5";"89.0"
"663002775B";"6";"89.0"
"7898849067";"6";"89.0"
"7528433372";"7";"89.0"
"7861868AB4";"7";"89.0"
"94719883C5";"8";"89.0"
"67876398E4";"5";"89.04"
"7590977064";"5";"89.04"
"7619659585";"5";"89.04"
"943666564E";"5";"89.04"
"8666904B6D";"5";"89.96"
"9120279452";"5";"89.96"
"8227012911";"6";"89.96"
"7819377208";"7";"89.96"
"688720093A";"5";"90.0"
"748890256E";"5";"90.0"
"7537694DDA";"5";"90.0"
"7922403DC3";"5";"90.0"
"8280511DD5";"5";"90.0"
"8285359E87";"5";"90.0"
"9276653839";"5";"90.0"
"70264390E5";"6";"90.0"
"8838473AA5";"7";"90.0"
"5881911282";"5";"90.04"
"79827727D8";"5";"90.04"
"8413129DAB";"5";"90.04"
"8476265328";"5";"90.04"
"9392762069";"5";"90.04"
"6805769A3D";"6";"90.04"
"8924501B32";"6";"90.04"
"8465978A0C";"10";"90.04"
"74103996B4";"5";"90.96"
"783936724D";"5";"90.96"
"6633748606";"7";"90.96"
"7844230F5C";"8";"90.96"
"6675366E46";"5";"91.0"
"7858444124";"5";"91.0"
"8348637931";"5";"91.0"
"838021435D";"5";"91.0"
"8990301714";"5";"91.0"
"899933562C";"5";"91.0"
"9250040E79";"5";"91.0"
"7672305A5E";"6";"91.0"
"9257355304";"7";"91.0"
"7623573375";"5";"91.04"
"7991742221";"5";"91.04"
"8391139AF3";"5";"91.04"
"8455264096";"5";"91.04"
"6824743416";"6";"91.04"
"843767098C";"6";"91.04"
"758625038B";"8";"91.04"
"7829350801";"5";"91.96"
"6554032E4A";"9";"91.96"
"78817555FB";"5";"92.0"
"791359485A";"5";"92.0"
"7972230C4E";"5";"92.0"
"8276778546";"5";"92.0"
"8494317423";"5";"92.0"
"87946620AD";"5";"92.0"
"92053639DA";"5";"92.0"
"8734306154";"6";"92.0"
"7857894B41";"7";"92.0"
"8146592C61";"7";"92.0"
"8289179EE4";"7";"92.0"
"8270504BCC";"9";"92.0"
"922449346F";"9";"92.0"
"71823663EC";"5";"92.04"
"8361878803";"5";"92.04"
"8038847A65";"6";"92.04"
"8382937A72";"6";"92.04"
"8890835524";"6";"92.04"
"8031291EFB";"9";"92.04"
"735329422C";"5";"92.96"
"776440802E";"5";"92.96"
"85447896F2";"5";"92.96"
"7115563C55";"5";"93.0"
"772059113F";"5";"93.0"
"78566611C3";"5";"93.0"
"8714329BC6";"5";"93.0"
"9087891CE3";"5";"93.0"
"925977828A";"5";"93.0"
"9264728767";"5";"93.0"
"9330717F3D";"5";"93.0"
"95012718DC";"5";"93.0"
"7883568E1B";"7";"93.0"
"7919815616";"7";"93.0"
"8335633DF2";"7";"93.0"
"8691469B1B";"7";"93.0"
"6820520727";"5";"93.04"
"7600544752";"5";"93.04"
"798189327A";"5";"93.04"
"79921914A7";"5";"93.04"
"8476778A7D";"5";"93.04"
"8409018D2A";"6";"93.04"
"7243141D07";"7";"93.04"
"8413499F00";"9";"93.04"
"83977022EB";"10";"93.04"
"8607613AF2";"5";"93.96"
"7895577442";"5";"94.0"
"80969137FA";"5";"94.0"
"83137367FA";"5";"94.0"
"88112422EC";"5";"94.0"
"6717480FD8";"6";"94.0"
"7522647CAD";"6";"94.0"
"9332117292";"6";"94.0"
"68555957F5";"7";"94.0"
"788513071E";"7";"94.0"
"9286753702";"7";"94.0"
"809973833F";"5";"94.04"
"8863061D4D";"6";"94.04"
"88631663F6";"6";"94.04"
"8044549BD5";"7";"94.04"
"864363593E";"6";"94.96"
"71345218F9";"5";"95.0"
"74739778ED";"5";"95.0"
"7694756985";"5";"95.0"
"7894106659";"5";"95.0"
"79224715E3";"5";"95.0"
"8507746E16";"5";"95.0"
"8545297A28";"5";"95.0"
"9010816897";"5";"95.0"
"9276085380";"5";"95.0"
"9243770850";"7";"95.0"
"78697123C9";"9";"95.0"
"933988199E";"9";"95.0"
"6736708B4C";"10";"95.0"
"6796235E87";"5";"95.04"
"8912679F5E";"5";"95.04"
"93684712D7";"5";"95.04"
"9391325E8B";"5";"95.04"
"6628113BDE";"5";"95.96"
"693275633C";"5";"95.96"
"69436598AB";"5";"95.96"
"8666909F8C";"5";"95.96"
"9009410055";"5";"95.96"
"73906827B8";"7";"95.96"
"8323572CE5";"5";"96.0"
"74333892A8";"6";"96.0"
"790035070F";"6";"96.0"
"8358452CC8";"6";"96.0"
"918391131C";"7";"96.0"
"71776239DE";"5";"96.04"
"7582361A3B";"5";"96.04"
"7615918659";"5";"96.04"
"8420343ED9";"5";"96.04"
"8465194314";"7";"96.04"
"8952577C3E";"7";"96.04"
"8394674023";"8";"96.04"
"84322153F2";"8";"96.04"
"7835757F38";"5";"96.96"
"90330379F0";"5";"96.96"
"7550760C42";"5";"97.0"
"7692817968";"5";"97.0"
"78722577FB";"5";"97.0"
"78914484E6";"5";"97.0"
"9188077101";"5";"97.0"
"83000043FA";"6";"97.0"
"8535484837";"8";"97.0"
"7550427976";"9";"97.0"
"7872012DCB";"9";"97.0"
"6783986259";"5";"97.04"
"841679709D";"5";"97.04"
"8446507613";"5";"97.04"
"73240827A9";"5";"97.96"
"7737028D79";"5";"97.96"
"83027161FE";"5";"97.96"
"863640178F";"5";"97.96"
"6678232B60";"5";"98.0"
"674113830F";"5";"98.0"
"7060870E3D";"5";"98.0"
"71290641B9";"5";"98.0"
"768565859E";"5";"98.0"
"8287662B07";"5";"98.0"
"83376427D5";"5";"98.0"
"8847372A55";"5";"98.0"
"8767439F87";"6";"98.0"
"92445571C6";"6";"98.0"
"6742029256";"7";"98.0"
"831284370D";"8";"98.0"
"68051657CE";"5";"98.04"
"8903101F5A";"5";"98.04"
"7612966249";"6";"98.04"
"7583465948";"7";"98.04"
"841709240D";"8";"98.04"
"6934746D6C";"5";"98.96"
"7389787525";"5";"98.96"
"7791395E8A";"5";"98.96"
"91356332D8";"5";"98.96"
"7846558081";"7";"98.96"
"7834609BDD";"9";"98.96"
"7485302A9C";"5";"99.0"
"75217432AF";"5";"99.0"
"7868038E58";"5";"99.0"
"7882337643";"5";"99.0"
"8084335C47";"5";"99.0"
"9300093786";"5";"99.0"
"712324608F";"6";"99.0"
"719602078E";"5";"99.04"
"8371712B48";"7";"99.04"
"9391657089";"7";"99.04"
"7620214F82";"8";"99.04"
"857311457A";"5";"99.96"
"9116686F45";"5";"99.96"
"67557930C0";"5";"100.0"
"91842960D3";"5";"100.0"
"9326461716";"5";"100.0"
"8046411C67";"7";"100.0"
"8313662AE8";"7";"100.0"
"792189066E";"8";"100.0"
"6813355E66";"5";"100.04"
"7201948380";"5";"100.04"
"80290716FD";"5";"100.04"
"8071723489";"5";"100.04"
"8403632083";"5";"100.04"
"9341308339";"5";"100.04"
"76136674C4";"6";"100.04"
"80071583D0";"7";"100.04"
"83933950AC";"7";"100.04"
"7752948F12";"5";"100.96"
"82420101D1";"5";"100.96"
"9046578056";"5";"100.96"
"866430068B";"6";"100.96"
"912115680A";"7";"100.96"
"79000428E3";"5";"101.0"
"7922573A0E";"5";"101.0"
"8112989A4F";"5";"101.0"
"8540780A9C";"5";"101.0"
"6658761767";"6";"101.0"
"70942887A7";"8";"101.0"
"7205487BF7";"5";"101.04"
"79420345C9";"5";"101.04"
"8001625DD3";"5";"101.04"
"839446105D";"5";"101.04"
"8397735E23";"5";"101.04"
"8398783EF9";"5";"101.04"
"84514927D3";"5";"101.04"
"8952172E06";"5";"101.04"
"7592077C20";"7";"101.04"
"8416677D92";"7";"101.04"
"934076966C";"7";"101.04"
"6935662158";"8";"101.96"
"6725191B2B";"5";"102.0"
"7103526F15";"5";"102.0"
"87690500FC";"5";"102.0"
"8973325E08";"5";"102.0"
"9258877B00";"5";"102.0"
"82653828FE";"6";"102.0"
"8965514035";"6";"102.0"
"9285387FBD";"6";"102.0"
"67815231D1";"5";"102.04"
"7180712EFC";"5";"102.04"
"7181852BBF";"5";"102.04"
"71981136C1";"5";"102.04"
"8071811D25";"5";"102.04"
"8409755D5B";"5";"102.04"
"9343695509";"9";"102.04"
"6888195E52";"5";"102.96"
"6921100067";"6";"102.96"
"7840237040";"6";"102.96"
"7847131959";"6";"102.96"
"791912088D";"5";"103.0"
"8277471129";"5";"103.0"
"66827099EA";"7";"103.0"
"7550546BA9";"5";"103.04"
"79968010F3";"5";"103.04"
"79996396EF";"5";"103.04"
"8423391227";"5";"103.04"
"7172654553";"7";"103.04"
"7600202D16";"7";"103.04"
"6968114D91";"5";"103.96"
"9057278E3D";"5";"103.96"
"8641146343";"6";"103.96"
"6048164ECF";"5";"104.0"
"7108023E20";"5";"104.0"
"8233492C87";"5";"104.0"
"7104503557";"6";"104.0"
"7956251A05";"6";"104.0"
"75737697E4";"5";"104.04"
"80397324BA";"5";"104.04"
"8390886A2B";"5";"104.04"
"844229523A";"5";"104.04"
"93217263A5";"5";"104.04"
"7587354298";"6";"104.04"
"761171169F";"6";"104.04"
"88714800E5";"6";"104.04"
"9343724CF5";"9";"104.04"
"7138468226";"10";"104.04"
"7838666FCD";"5";"104.96"
"8235587D60";"5";"104.96"
"8664672986";"5";"104.96"
"9121029F3A";"5";"104.96"
"9173631FC5";"7";"104.96"
"66017310C4";"8";"104.96"
"73805205C6";"8";"104.96"
"666819616B";"5";"105.0"
"7446551049";"5";"105.0"
"7493702E81";"5";"105.0"
"7500014757";"5";"105.0"
"7108294DC3";"8";"105.0"
"67392572CF";"9";"105.0"
"9247424FAE";"11";"105.0"
"801062400D";"5";"105.04"
"8017621E24";"5";"105.04"
"8432789D9D";"5";"105.04"
"8015539807";"6";"105.04"
"8374464A4E";"6";"105.04"
"7146660A64";"7";"105.04"
"72069703C9";"7";"105.04"
"8036912D94";"7";"105.04"
"8354388313";"7";"105.04"
"8425863A1A";"7";"105.04"
"7342101D67";"5";"105.96"
"85438239C6";"5";"105.96"
"782344925A";"6";"105.96"
"7777500409";"9";"105.96"
"77181567D0";"5";"106.0"
"8699596DB7";"5";"106.0"
"876891840D";"5";"106.0"
"787095123E";"6";"106.0"
"8713212202";"6";"106.0"
"70303772A2";"9";"106.0"
"71556472B5";"5";"106.04"
"7195640DF6";"5";"106.04"
"7658070747";"5";"106.04"
"80113631E4";"6";"106.04"
"679047908B";"7";"106.04"
"716542254A";"7";"106.04"
"7601754DD6";"7";"106.04"
"80188471E2";"9";"106.04"
"6579695813";"5";"106.96"
"7406959FEA";"5";"106.96"
"7415556665";"5";"106.96"
"9061055B1F";"7";"106.96"
"912307145A";"7";"106.96"
"70158026F5";"10";"106.96"
"673744075E";"5";"107.0"
"70410190B1";"5";"107.0"
"7504630895";"5";"107.0"
"7917694FC5";"5";"107.0"
"85373170DD";"5";"107.0"
"866986461A";"5";"107.0"
"752449842E";"6";"107.0"
"7136475578";"7";"107.0"
"80843676B1";"7";"107.0"
"7470285233";"8";"107.0"
"756353173A";"8";"107.0"
"71940616F0";"5";"107.04"
"72478581A2";"5";"107.04"
"7601407F7B";"5";"107.04"
"8370666C18";"7";"107.04"
"7231276DB8";"10";"107.04"
"71846164AE";"5";"107.96"
"73701632E9";"5";"107.96"
"78098235D1";"5";"107.96"
"9103606553";"5";"107.96"
"9152943F7E";"5";"107.96"
"9086229160";"7";"107.96"
"78848629F4";"5";"108.0"
"79074981C8";"5";"108.0"
"79492887F9";"5";"108.0"
"8495247399";"5";"108.0"
"9172548211";"5";"108.0"
"9174589659";"5";"108.0"
"7540919338";"6";"108.0"
"7838022C5C";"6";"108.0"
"7919123B06";"7";"108.0"
"85250104CD";"7";"108.0"
"83464647FA";"8";"108.0"
"7558358A54";"5";"108.04"
"8467166E69";"5";"108.04"
"9360481149";"5";"108.04"
"8444579F07";"6";"108.04"
"7614757842";"7";"108.04"
"642512440E";"5";"108.96"
"78281265EE";"5";"108.96"
"6638851926";"5";"109.0"
"710544705C";"5";"109.0"
"744557178E";"5";"109.0"
"7919499152";"5";"109.0"
"793470233B";"5";"109.0"
"8356309455";"5";"109.0"
"8369502B88";"5";"109.0"
"8713434933";"5";"109.0"
"70450005E9";"7";"109.0"
"8685556B8B";"7";"109.0"
"7083309380";"8";"109.0"
"7888318DEE";"9";"109.0"
"6759714475";"5";"109.04"
