"case_id";"case_id_length";"duration_dd"
"8167906143";"7";"370.0"
"8043791A50";"8";"370.0"
"6946486596";"5";"371.0"
"7982158D26";"7";"371.0"
"794438276A";"5";"372.0"
"816612210F";"5";"372.0"
"8560843720";"5";"372.0"
"7502908B8A";"5";"373.0"
"8946337ED4";"5";"373.0"
"9041098617";"5";"373.0"
"841219179D";"6";"373.0"
"9042540C0F";"6";"373.0"
"79933229FA";"7";"373.0"
"8095546FE2";"5";"374.0"
"870922255A";"5";"374.0"
"815543912B";"6";"374.0"
"733429213A";"17";"374.0"
"733450944C";"17";"374.0"
"7194978BAA";"5";"375.0"
"7106802E86";"6";"375.0"
"7747427303";"6";"375.0"
"82448888CF";"7";"375.0"
"7333704BFB";"8";"375.0"
"7113220ED3";"6";"376.0"
"8889960312";"8";"376.0"
"73190975E9";"5";"377.0"
"7526916F90";"5";"377.0"
"81734521F7";"6";"377.0"
"774192027E";"7";"377.0"
"67640720CC";"8";"377.0"
"79265392E9";"5";"378.0"
"80441556B3";"5";"378.0"
"8148185EF6";"5";"378.0"
"8148433B9F";"5";"378.0"
"8148778854";"5";"378.0"
"81584516BE";"5";"378.0"
"81587193E8";"5";"378.0"
"8158827D05";"5";"378.0"
"8159073808";"5";"378.0"
"81479583A6";"6";"378.0"
"814834857C";"6";"378.0"
"6756141FE9";"12";"378.0"
"86072206A3";"5";"379.0"
"69092995E7";"5";"380.0"
"815547815A";"5";"380.0"
"6885146A36";"7";"380.0"
"7266274EFB";"7";"380.0"
"65705247ED";"5";"381.0"
"7316056865";"5";"381.0"
"8143204087";"5";"381.0"
"81574382CB";"5";"381.0"
"7706994CA2";"6";"381.0"
"7733947EF3";"5";"382.0"
"7942367895";"5";"382.0"
"8289673690";"5";"382.0"
"84726235AE";"5";"382.0"
"7933278C19";"6";"382.0"
"7312034158";"19";"382.0"
"7312058525";"25";"382.0"
"7067330137";"5";"383.0"
"711741764F";"5";"383.0"
"8302345FD1";"5";"383.0"
"8367511085";"5";"383.0"
"78385418A8";"5";"383.96"
"82701610C2";"12";"383.96"
"814061365C";"5";"384.0"
"8169025CAD";"5";"384.0"
"690427759E";"6";"384.0"
"7525171F8B";"6";"384.0"
"8665599683";"6";"384.96"
"67503916DF";"5";"385.0"
"761954469E";"5";"385.0"
"77225398C7";"5";"385.0"
"77683759D7";"5";"385.0"
"802409195C";"5";"385.0"
"8139229041";"5";"385.0"
"8914992421";"6";"385.0"
"6933568152";"7";"385.0"
"663796914F";"8";"385.0"
"74154227D0";"5";"385.96"
"7857138B62";"5";"386.0"
"659506971A";"5";"386.96"
"69528476D9";"5";"387.0"
"8141044A07";"5";"387.0"
"7405985C26";"5";"387.96"
"8351863F5D";"5";"388.0"
"7196705CD4";"7";"388.0"
"7718016449";"18";"389.0"
"77060208DE";"19";"389.0"
"770618510A";"20";"389.0"
"7722645043";"5";"390.0"
"83275542F5";"5";"391.0"
"72941391EC";"5";"392.0"
"7331024861";"5";"392.0"
"7331156550";"5";"392.0"
"7363753934";"5";"392.0"
"7472799CCE";"5";"392.0"
"8128503CDD";"5";"392.0"
"81569629FA";"5";"392.0"
"6654405CB6";"8";"392.0"
"6963076018";"5";"393.0"
"7566854D72";"5";"393.0"
"8546252E3E";"5";"393.0"
"8739065892";"5";"393.0"
"901182051F";"5";"393.0"
"7725704C9D";"6";"393.0"
"8118343C91";"5";"394.0"
"81870642F1";"5";"394.0"
"8338208AE8";"5";"394.0"
"8345657E03";"5";"394.0"
"89764153FE";"5";"394.0"
"903256439D";"5";"394.0"
"664595820A";"7";"394.0"
"6645931BBF";"8";"394.0"
"69348692F0";"5";"395.0"
"6988339FC3";"5";"395.0"
"7591327138";"5";"395.0"
"71352957B3";"17";"395.0"
"72984653D9";"5";"396.0"
"7568737F58";"5";"396.0"
"7712454660";"5";"396.0"
"77126475A5";"5";"396.0"
"7727748363";"5";"396.0"
"688935291D";"6";"396.0"
"69271565F7";"17";"396.0"
"8204221159";"13";"396.96"
"6885042465";"5";"397.0"
"692680979C";"7";"397.0"
"7561423BA5";"17";"397.0"
"7418900DF1";"5";"398.0"
"7581591ECD";"5";"398.0"
"8096083B09";"5";"398.0"
"8459842278";"5";"398.0"
"75525197D6";"7";"398.0"
"7680779B55";"7";"398.0"
"8109156F36";"5";"399.0"
"7331769F2A";"6";"399.0"
"8120160802";"18";"399.0"
"8120174391";"21";"399.0"
"6610161D68";"5";"399.96"
"7207803333";"14";"400.04"
"720779194A";"15";"400.04"
"7372319618";"5";"401.0"
"74979586AD";"5";"401.0"
"7206566664";"6";"401.0"
"806889679E";"6";"401.0"
"8168001FA4";"6";"401.0"
"7206574CFC";"7";"401.0"
"8191491836";"7";"401.0"
"7183500BB8";"8";"401.0"
"85643125D6";"8";"401.0"
"72229349B0";"5";"401.04"
"815461050D";"5";"402.0"
"9004265A88";"5";"402.0"
"7406604AF7";"6";"402.96"
"7309684E0C";"5";"403.0"
"763375236F";"5";"403.0"
"8347931297";"5";"403.0"
"887759357F";"5";"403.0"
"8962676A34";"5";"403.0"
"9044176224";"5";"403.0"
"69873553C1";"18";"403.96"
"6885357856";"5";"404.0"
"83889425EF";"5";"404.0"
"89711879B4";"5";"405.0"
"897121941E";"5";"405.0"
"8971379826";"5";"405.0"
"8971402B20";"5";"405.0"
"814254832D";"6";"405.0"
"7010032D65";"5";"405.96"
"70101151E7";"5";"405.96"
"6964565CD7";"5";"406.0"
"8521202E54";"5";"406.0"
"7688745916";"9";"406.0"
"8081812A3C";"10";"406.0"
"71988739EC";"5";"406.04"
"695069896F";"5";"407.0"
"8123202659";"5";"407.0"
"8976294025";"5";"407.0"
"7548185F4C";"6";"407.0"
"85195971DB";"5";"408.0"
"8075788F11";"5";"408.04"
"8641100D4A";"7";"408.96"
"7200873C5F";"5";"409.0"
"81346784A5";"5";"409.0"
"814580314A";"5";"409.0"
"90319909ED";"5";"409.0"
"66454151F1";"6";"409.0"
"75510446A1";"5";"410.0"
"8590923DEB";"5";"410.0"
"7065894031";"6";"410.0"
"702187066E";"5";"411.0"
"79781956C9";"5";"411.0"
"8980068A89";"8";"411.0"
"78076379DE";"5";"411.96"
"78519588B7";"7";"411.96"
"6862791A48";"5";"413.0"
"6888652775";"5";"413.0"
"8735239343";"5";"413.0"
"7318097CAD";"6";"413.0"
"8278041788";"7";"413.0"
"6913653EED";"5";"414.0"
"7910832116";"5";"414.0"
"7296267DFD";"6";"414.0"
"71393970C9";"8";"415.0"
"7139415F9F";"8";"415.0"
"7139429B2E";"8";"415.0"
"7051275036";"14";"415.0"
"70100815D7";"5";"415.96"
"8620761D04";"5";"415.96"
"6827911A65";"5";"417.0"
"87907070E8";"5";"417.0"
"76377430EA";"17";"417.0"
"89080546B5";"5";"417.04"
"8214605A7C";"7";"417.96"
"71718952FB";"5";"418.0"
"836618389C";"5";"418.0"
"89227928E3";"5";"418.0"
"719881493C";"5";"418.04"
"7251356844";"7";"418.04"
"7817578572";"5";"419.0"
"83986175FF";"5";"419.0"
"6682051AEA";"7";"419.0"
"812459323E";"7";"419.0"
"77990034DF";"7";"419.96"
"66969745C5";"5";"420.0"
"7102061623";"5";"420.0"
"716872395B";"5";"420.0"
"7896961A5D";"5";"420.0"
"8093060C60";"5";"420.0"
"8690195FC3";"5";"420.0"
"8864146CAC";"5";"420.0"
"8029934F26";"5";"420.04"
"7425297CEA";"5";"420.96"
"83269207C2";"5";"421.0"
"83201504FB";"5";"422.0"
"70512256F1";"14";"422.0"
"7034848C35";"5";"423.0"
"7648942A9C";"5";"423.0"
"81503612AB";"5";"423.0"
"7507246760";"8";"423.0"
"72114569BE";"5";"423.04"
"7032387D53";"5";"424.0"
"70387239F6";"5";"424.0"
"7407084714";"6";"424.96"
"7563633B65";"5";"425.0"
"79424182AD";"6";"425.0"
"77484932B4";"16";"425.0"
"731204064A";"21";"425.0"
"7312049DB5";"27";"425.0"
"71653444EC";"5";"426.0"
"72589681E5";"5";"426.0"
"7891193278";"5";"427.0"
"8542745031";"5";"427.0"
"71777090D9";"5";"427.04"
"7222281ECF";"5";"427.04"
"6642530529";"5";"428.0"
"7154968261";"5";"428.0"
"73947894ED";"5";"428.0"
"6745858A1E";"7";"428.0"
"8277370DCC";"5";"429.0"
"8491965F31";"5";"429.0"
"7608063433";"7";"429.04"
"8193171299";"6";"429.96"
"7162562D22";"5";"430.0"
"7926474D42";"5";"430.0"
"884602204A";"5";"430.0"
"6585302B1D";"5";"430.96"
"7397614032";"5";"430.96"
"8414076B29";"5";"431.0"
"8819000506";"5";"431.0"
"883943220C";"7";"431.0"
"8021630A7A";"5";"432.04"
"7392085D81";"9";"432.04"
"6571768A81";"5";"432.96"
"7911265667";"5";"433.0"
"8930909341";"5";"433.04"
"6983020A64";"17";"433.96"
"8991518362";"5";"434.0"
"80780108BA";"5";"434.04"
"8871644839";"5";"434.04"
"7637643E60";"18";"434.04"
"7800833B07";"5";"434.96"
"6726294965";"5";"435.0"
"77473481D2";"18";"435.0"
"806495101C";"5";"435.04"
"8064965BA6";"5";"435.04"
"8482675CD8";"7";"435.04"
"78389645BB";"5";"435.96"
"7915347EF7";"5";"437.0"
"8268812785";"8";"437.0"
"8065124EDB";"6";"437.04"
"8413732F47";"5";"438.04"
"69811692E8";"5";"438.96"
"6657727220";"5";"439.0"
"6726102AF3";"5";"439.0"
"75409393B9";"6";"439.0"
"7446987813";"19";"439.0"
"888112368B";"5";"439.04"
"7798716807";"11";"439.96"
"68948176FA";"5";"440.0"
"8142496842";"5";"440.0"
"8025783DA3";"8";"440.04"
"7295413D3F";"5";"441.0"
"7815338CEE";"13";"441.96"
"6905616698";"5";"442.0"
"754564928A";"5";"442.0"
"836689000E";"5";"442.0"
"8701899A37";"5";"442.0"
"76930780CD";"7";"442.0"
"8009856645";"7";"442.04"
"8151384EDC";"6";"442.96"
"7451465770";"5";"443.0"
"7887386CD2";"5";"443.0"
"687852740C";"6";"443.0"
"687096320A";"5";"445.0"
"79091461C1";"7";"445.0"
"76546354A1";"6";"445.04"
"675040419B";"5";"446.0"
"704098871A";"5";"446.0"
"7071528981";"5";"446.0"
"723526598D";"5";"446.04"
"9029550C5F";"5";"446.04"
"6649464F44";"5";"447.0"
"72598677C4";"5";"447.0"
"70122671CA";"5";"447.96"
"7307727F14";"5";"448.0"
"73084270C1";"5";"448.0"
"7308499C28";"5";"448.0"
"7308614B0F";"5";"448.0"
"669184907E";"15";"448.0"
"7601584190";"5";"448.04"
"6627551C17";"6";"448.96"
"8310360604";"6";"449.0"
"88189457A2";"6";"449.0"
"8065161D64";"19";"449.04"
"6616936453";"5";"449.96"
"862110266D";"5";"449.96"
"6528667A6F";"8";"450.0"
"8194020F33";"5";"450.04"
"67419300A4";"5";"451.0"
"8275747278";"5";"451.0"
"7998445D9B";"5";"451.04"
"89263175D0";"5";"451.04"
"8927957F2C";"5";"451.04"
"696597693D";"5";"451.96"
"85988592ED";"10";"451.96"
"7129270BB5";"5";"452.0"
"722965540A";"5";"452.04"
"6955897BC8";"12";"452.96"
"88555463BD";"5";"453.04"
"6945744146";"5";"453.96"
"6723725166";"5";"454.0"
"7199497CDC";"5";"454.0"
"7462068550";"5";"454.0"
"792927116E";"5";"454.0"
"8505953677";"5";"454.0"
"8487836FD5";"7";"454.04"
"7628815949";"7";"455.04"
"7628809457";"8";"455.04"
"76288240B9";"8";"455.04"
"8830879FDF";"5";"456.0"
"68428090A0";"5";"456.04"
"850897002E";"5";"456.04"
"8929973ED4";"5";"456.04"
"793643160B";"5";"457.0"
"8284969CB1";"5";"457.0"
"8005852E0E";"6";"457.04"
"673573585B";"5";"458.0"
"678978864E";"5";"458.0"
"77123375D3";"5";"458.0"
"8679969902";"7";"458.0"
"6959264653";"5";"458.96"
"8108908292";"5";"459.0"
"7831037829";"5";"459.96"
"69854049BB";"9";"459.96"
"80845849C3";"7";"460.0"
"6770259278";"5";"460.04"
"7036100566";"5";"461.0"
"8122852585";"5";"461.0"
"83435367B7";"5";"461.0"
"7914516138";"7";"461.0"
"7630229828";"5";"461.04"
"80344806A3";"5";"461.04"
"8037600558";"5";"461.04"
"8044593028";"5";"461.04"
"89204192A2";"10";"461.04"
"8655341558";"5";"461.96"
"8034528E3D";"5";"462.04"
"8885869312";"5";"462.04"
"872162831C";"5";"463.0"
"7090760841";"6";"463.0"
"8045305BB4";"5";"463.04"
"7584289147";"5";"464.0"
"6701303A2B";"7";"464.0"
"71753126C6";"5";"464.04"
"7995326FB9";"5";"464.04"
"6842117590";"6";"465.04"
"80009912A5";"8";"465.04"
"6674862E5C";"5";"466.0"
"7490542ECA";"5";"466.0"
"79287134F3";"5";"466.0"
"7694914BE7";"6";"466.0"
"675292412D";"11";"466.0"
"7238787401";"7";"466.04"
"69478581CD";"5";"466.96"
"774233267B";"5";"466.96"
"814162055D";"5";"466.96"
"7903445124";"5";"467.0"
"8718092D19";"7";"467.0"
"76511096E1";"5";"467.96"
"82853642AB";"6";"468.0"
"7986306C30";"6";"468.04"
"83300162AA";"5";"468.96"
"6838375591";"6";"469.04"
"799135204B";"8";"469.04"
"7453371C50";"5";"470.0"
"7974696F4F";"7";"470.0"
"8033416898";"5";"470.04"
"6628622FE7";"5";"470.96"
"87080752D2";"6";"471.0"
"8476460413";"5";"471.04"
"8594337F3D";"5";"471.96"
"87747500C6";"5";"472.0"
"71594168FA";"5";"472.04"
"8037085C58";"5";"472.04"
"797524545F";"6";"472.04"
"6979603699";"5";"472.96"
"77343034BE";"5";"472.96"
"8141723A5B";"5";"472.96"
"7470845054";"5";"473.0"
"8730089957";"5";"473.0"
"8613258D58";"9";"473.0"
"8420958A5E";"5";"473.04"
"76370461BB";"5";"473.96"
"8140482A40";"5";"473.96"
"7447670BB3";"20";"474.0"
"744773515A";"20";"474.0"
"7447620273";"22";"474.0"
"7823181530";"5";"474.96"
"6740161CCD";"5";"475.04"
"7202719FBC";"5";"475.04"
"80084562F5";"5";"475.04"
"69076293C7";"5";"476.0"
"8273625B54";"5";"476.0"
"87933115CA";"5";"476.04"
"8369890BB8";"6";"476.04"
"7256448253";"7";"476.04"
"7040569D53";"5";"477.0"
"6935592792";"5";"477.04"
"6935616B5F";"5";"477.04"
"688445934A";"5";"477.96"
"69812451A0";"7";"477.96"
"81991833DB";"6";"478.96"
"689729323E";"8";"478.96"
"70597913D5";"5";"479.0"
"7565596F4F";"5";"479.0"
"664353200B";"6";"479.0"
"7875847A8A";"7";"479.04"
"6845487294";"5";"479.96"
"7711787FF0";"24";"479.96"
"6795088BFF";"5";"480.04"
"75476283A9";"5";"480.04"
"674395146B";"6";"480.04"
"77208349C4";"6";"480.96"
"730843033A";"5";"481.96"
"7553077451";"13";"482.04"
"7956119D16";"6";"482.96"
"76729785C0";"6";"483.0"
"800363153D";"5";"483.04"
"802013371E";"5";"483.04"
"7168118619";"7";"483.04"
"83985731B1";"11";"483.04"
"7928726FAA";"5";"484.0"
"799170753E";"5";"484.04"
"6564830D15";"6";"484.96"
"7113184122";"6";"485.04"
"8190605D0E";"5";"485.96"
"735718906E";"8";"485.96"
"7386306C86";"6";"486.96"
"8704884984";"5";"487.0"
"8679091477";"7";"488.0"
"86791114F8";"7";"488.0"
"6588022FB9";"5";"489.96"
"7259856EAE";"5";"490.0"
"7191960125";"5";"491.04"
"8015116AF4";"5";"492.04"
"6739368E65";"5";"493.04"
"7511460CDF";"5";"493.04"
"75114661D6";"5";"493.04"
"884932994D";"6";"493.04"
"6763309B23";"7";"493.04"
"7186460665";"7";"493.04"
"7703056AE5";"5";"493.96"
"802974425F";"5";"493.96"
"8603813B16";"5";"493.96"
"76802040D7";"8";"493.96"
"8732057165";"7";"494.0"
"740045697A";"7";"494.96"
"672937149F";"5";"495.04"
"8183966663";"5";"495.96"
"65814120FF";"5";"496.96"
"7358016AE1";"5";"496.96"
"6864092BE6";"6";"496.96"
"71690875BE";"5";"497.04"
"7642314D02";"5";"497.04"
"7642328891";"5";"497.04"
"885546728C";"5";"497.04"
"6772426EB8";"10";"497.04"
"8367221134";"5";"498.04"
"6782105219";"5";"499.0"
"694619449F";"5";"499.96"
"7753060B80";"5";"500.0"
"71468642BF";"5";"500.04"
"79668493C6";"5";"500.04"
"8031054B68";"5";"501.04"
"8096200B96";"5";"501.96"
"84364667FA";"5";"501.96"
"66296196AA";"15";"501.96"
"678220007F";"5";"502.0"
"779498946A";"5";"502.96"
"73988750CE";"6";"502.96"
"766173146F";"5";"503.04"
"7446759BEB";"5";"505.0"
"74477795A8";"20";"505.0"
"6638588020";"7";"505.04"
"7557776A0C";"9";"506.04"
"708711584E";"11";"506.04"
"7809913018";"5";"506.96"
"7823289E4D";"5";"506.96"
"72567435C3";"8";"506.96"
"76022539A1";"6";"507.04"
"7046195010";"5";"508.0"
"8496989125";"5";"508.0"
"8715103A80";"5";"508.0"
"7599514557";"5";"508.04"
"74064224C8";"7";"508.96"
"6970203978";"12";"508.96"
"755798782C";"8";"509.04"
"8091401356";"5";"510.96"
"7654184075";"6";"510.96"
"7726617E0B";"17";"510.96"
"8697797126";"5";"511.0"
"6962427883";"5";"511.96"
"860972275A";"5";"511.96"
"8754371F79";"5";"512.0"
"7195384AB5";"5";"512.04"
"705746652E";"5";"513.0"
"81134105BC";"5";"513.96"
"77824519B9";"5";"514.96"
"8219882D33";"5";"514.96"
"7470256A42";"5";"515.0"
"7171235255";"5";"515.04"
"7114589891";"6";"515.04"
"7212750597";"7";"515.04"
"7843353BA4";"5";"515.96"
"7576243182";"5";"516.04"
"725676149E";"8";"517.0"
"7557472F2C";"5";"517.04"
"732654368B";"5";"517.96"
"73594656A3";"5";"517.96"
"777079895D";"6";"517.96"
"7582773E38";"5";"518.04"
"7943531925";"5";"518.04"
"799476619D";"5";"518.04"
"7701674670";"8";"518.96"
"8729945284";"5";"519.0"
"7366566A90";"5";"519.96"
"7802089784";"5";"519.96"
"7461003672";"6";"520.0"
"84363697EE";"5";"522.04"
"8478616742";"5";"522.04"
"8478846510";"5";"522.04"
"7174019BC0";"7";"522.04"
"7569388893";"5";"523.04"
"8309264D8F";"5";"524.0"
"704300251C";"6";"524.0"
"869770011A";"6";"524.0"
"7247254F2E";"5";"524.96"
"791357048D";"6";"526.04"
"8837699BEB";"6";"526.04"
"75239407B3";"23";"526.04"
"7523947D78";"23";"526.04"
"746938075D";"5";"527.04"
"6874325871";"5";"527.96"
"8156538C14";"5";"527.96"
"6947885813";"6";"527.96"
"8529108A92";"9";"527.96"
"7137059766";"5";"528.04"
"713706190C";"5";"528.04"
"723840371D";"5";"528.04"
"7137053274";"6";"528.04"
"71370575C0";"6";"528.04"
"6997331C33";"5";"529.0"
"71531451FE";"6";"529.04"
"6865244292";"5";"530.96"
"6865269732";"5";"530.96"
"68653233C3";"6";"530.96"
"7952569B89";"5";"531.04"
"754017908E";"6";"531.04"
"7928627DF8";"7";"531.04"
"7199055020";"5";"532.04"
"75402012B5";"5";"532.04"
"697495394B";"6";"532.96"
"77916397E7";"7";"532.96"
"6659411FCA";"5";"533.0"
"793069153F";"5";"533.04"
"7832907F53";"5";"534.0"
"84717526E8";"5";"534.0"
"71918538D6";"5";"534.04"
"7062497CE2";"12";"534.04"
"7912776552";"16";"534.04"
"7608171D50";"5";"535.0"
"6531197244";"5";"535.96"
"7710107592";"6";"535.96"
"7610400CBE";"7";"536.0"
"6863129138";"5";"536.96"
"7679636C19";"5";"536.96"
"8627252990";"6";"536.96"
"6723873B85";"5";"537.04"
"8312983A94";"9";"537.04"
"8507790269";"5";"537.96"
"8157018831";"22";"537.96"
"6966930C80";"6";"538.96"
"68275776C6";"11";"538.96"
"7507597907";"5";"539.04"
"7124578BBF";"17";"539.04"
"8237229867";"6";"539.96"
"7194089E09";"5";"540.04"
"8170446156";"23";"540.96"
"7995327091";"5";"541.04"
"8636934F65";"5";"542.0"
"8636950C9A";"5";"542.0"
"66909266CD";"7";"542.04"
"79810055AC";"7";"542.04"
"7735180876";"5";"542.96"
"7217450C25";"5";"543.04"
"72174636E1";"5";"543.04"
"7217512F4E";"5";"543.04"
"80322939DD";"6";"543.04"
"740378764F";"5";"543.96"
"81528833E3";"5";"543.96"
"7559307978";"5";"544.04"
"863959100A";"5";"544.96"
"8639779B2B";"5";"544.96"
"7735360CFF";"6";"544.96"
"810059132A";"6";"544.96"
"863978936E";"6";"544.96"
"863961108B";"8";"544.96"
"6762439D30";"5";"545.04"
"6762475AE6";"5";"545.04"
"6762490748";"5";"545.04"
"6762500F86";"5";"545.04"
"71920836A4";"7";"546.04"
"7797695D77";"5";"546.96"
"6817422A99";"5";"548.0"
"8611687CEA";"5";"548.96"
"7772860EF9";"8";"548.96"
"73130030FD";"11";"548.96"
"7368203178";"6";"549.96"
"81346594F7";"6";"549.96"
"8686128395";"5";"550.0"
"888843154C";"5";"550.04"
"8117459314";"5";"551.96"
"8607871FD9";"5";"552.96"
"6818667E00";"9";"553.0"
"74108613F6";"5";"553.96"
"7510746FA8";"5";"554.0"
"67649873E0";"5";"554.04"
"7146477362";"5";"554.04"
"86686013D8";"5";"554.96"
"7358117E39";"6";"554.96"
"8728355268";"5";"555.04"
"880067311C";"5";"555.04"
"6662079980";"6";"555.04"
"7021853866";"5";"555.96"
"80590255D0";"5";"555.96"
"7517472E21";"5";"556.04"
"8774084B29";"5";"556.04"
"6955855920";"12";"556.96"
"7503769212";"5";"557.0"
"8141293783";"5";"557.96"
"7553104A97";"6";"558.04"
"850921170D";"11";"558.96"
"7951083143";"5";"559.04"
"79510863BC";"5";"559.04"
"7951089635";"5";"559.04"
"7951094A54";"5";"559.04"
"7951096BFA";"5";"559.04"
"79511031C4";"5";"559.04"
"7951107510";"5";"559.04"
"8721886803";"5";"559.04"
"7930009272";"8";"559.04"
"8152200043";"5";"559.96"
"8679631217";"5";"559.96"
"8152211954";"6";"559.96"
"76336932BF";"6";"560.0"
"80396923B8";"7";"560.0"
"8342239965";"5";"560.04"
"85848813EA";"5";"560.04"
"7052341FE2";"6";"560.04"
"6695295C35";"7";"560.04"
"8792082F93";"5";"561.04"
"6777605095";"11";"561.04"
"70513183B1";"15";"561.04"
"71393222E4";"20";"561.04"
"6628704396";"17";"561.96"
"71110911EF";"5";"563.04"
"8795591F4B";"5";"563.04"
"6905659A13";"5";"563.96"
"76812911DC";"5";"564.96"
"7843274A73";"5";"564.96"
"75976345EA";"7";"565.04"
"89392262A9";"6";"565.96"
"7452367FC8";"5";"567.04"
"81923637CF";"5";"567.04"
"84879638A5";"13";"568.0"
"7936110D23";"6";"568.04"
"8445933C63";"7";"569.0"
"697527208D";"7";"569.96"
"7440288FE0";"5";"570.04"
"8661247F1E";"5";"570.04"
"79032006F4";"7";"570.04"
"8794464D44";"5";"571.04"
"6915319DC1";"5";"571.96"
"6964858EA1";"5";"572.04"
"7452124743";"27";"572.04"
"81286359CC";"5";"572.96"
"7657804BC3";"5";"573.0"
"8426485B64";"5";"573.0"
"6854360CCC";"5";"573.96"
"6861360D61";"8";"573.96"
"7252101F0D";"5";"574.0"
"70946588FC";"5";"574.04"
"7514365A28";"5";"574.04"
"7255767059";"5";"574.96"
"72038461C8";"13";"575.0"
"68093537DA";"5";"577.0"
"6646802A85";"5";"577.04"
"7922662382";"5";"577.04"
"8701579227";"5";"577.04"
"8182180489";"9";"577.96"
"721750056A";"5";"579.0"
"7589596CBD";"8";"579.0"
"7423178844";"5";"579.04"
"7953424D1A";"5";"579.04"
"8378651987";"5";"579.04"
"8709961731";"5";"579.04"
"73140397EA";"5";"579.96"
"7712194FCE";"14";"579.96"
"6544660847";"15";"579.96"
"6860010356";"8";"580.96"
"67509747FA";"8";"581.04"
"8726938110";"8";"581.04"
"7056625F27";"11";"581.04"
"85300579B6";"5";"581.96"
"70345527F2";"5";"582.04"
"7852252B54";"5";"582.04"
"86147951BB";"5";"582.96"
"728288392B";"6";"582.96"
"6585049A55";"5";"583.96"
"7708221133";"5";"583.96"
"725084850E";"6";"584.0"
"8772245D91";"5";"584.04"
"745212259D";"24";"584.04"
"6874139EF1";"6";"584.96"
"6810623FE1";"6";"585.0"
"739622993F";"5";"585.04"
"7484788274";"5";"585.04"
"7590790611";"5";"585.04"
"8155576239";"6";"585.96"
"802918443E";"7";"586.0"
"6699070771";"5";"586.04"
"7046979708";"5";"586.04"
"7131888C26";"5";"587.0"
"7221186732";"7";"587.0"
"7064520254";"5";"587.04"
"6695316D89";"6";"587.04"
"757015732E";"6";"588.04"
"7086561F1F";"7";"588.04"
"81577070C8";"5";"588.96"
"79416611FB";"5";"589.96"
"7051578A3E";"10";"590.04"
"738960816F";"5";"590.96"
"7080924356";"7";"591.04"
"6939921BF8";"5";"591.96"
"7729020D10";"5";"591.96"
"7585871AC6";"5";"592.04"
"80688154C7";"6";"593.0"
"675729583B";"5";"593.04"
"6718953F67";"18";"593.04"
"70566270D2";"9";"594.04"
"8427749E79";"5";"595.0"
"6688424616";"5";"595.04"
"6847284D7F";"6";"595.96"
"7671245F9F";"6";"595.96"
"7606413294";"9";"596.0"
"7606419786";"9";"596.0"
"74782520C7";"5";"596.04"
"8500303FED";"23";"596.96"
"7595525982";"5";"597.04"
"86770933AA";"5";"597.04"
"7405671908";"5";"597.96"
"7705233F68";"8";"597.96"
"8425438B61";"5";"598.0"
"74549367CC";"5";"598.04"
"82488942AC";"5";"598.04"
"7462051748";"5";"599.04"
"6734267CEB";"6";"599.04"
"70688084E5";"6";"599.04"
"66054795B5";"5";"599.96"
"678086854A";"5";"600.0"
"72176175F7";"5";"601.0"
"7217665D91";"5";"601.0"
"7217687FB8";"5";"601.0"
"72176934AF";"5";"601.0"
"72176977FB";"5";"601.0"
"7217834909";"5";"601.0"
"7217851711";"5";"601.0"
"760829105B";"5";"601.04"
"719448225D";"5";"603.0"
"6954961760";"5";"603.96"
"8128351F6D";"6";"604.96"
"8171219F38";"7";"604.96"
"76502165F4";"12";"604.96"
"80003967A1";"5";"605.0"
"8670179A0B";"5";"605.0"
"6988857B3C";"5";"605.96"
"7064379DF5";"5";"606.04"
"7008706727";"6";"606.04"
"711693046D";"9";"606.04"
"7055896593";"5";"607.04"
"7224761D5F";"5";"607.96"
"7102798654";"5";"608.04"
"7574162C33";"5";"609.0"
"80580923E1";"5";"609.0"
"70344969BB";"9";"609.04"
"67085094C1";"7";"610.04"
"85163309D5";"9";"610.96"
"7836316C86";"5";"611.0"
"8594864226";"7";"611.96"
"7876280FDB";"5";"612.04"
"6957742E52";"5";"612.96"
"78363443A4";"5";"613.0"
"75786091FE";"5";"613.04"
"7041283A8A";"6";"613.04"
"781281393D";"6";"614.0"
"7882520D45";"15";"614.04"
"799597467B";"5";"615.0"
"6988724D7A";"8";"615.0"
"7843317DEE";"5";"616.0"
"6930781569";"6";"616.0"
"74181979D0";"7";"616.0"
"6980624129";"5";"616.04"
"7503743C9A";"8";"616.04"
"7577816396";"5";"617.0"
"7768933652";"5";"617.96"
"7207095AEE";"5";"618.0"
"7020806863";"6";"618.0"
"6925029AB4";"5";"618.04"
"7884356864";"6";"618.04"
"73273207BE";"7";"618.96"
"84216873F7";"5";"619.0"
"71117566B4";"5";"619.04"
"7206074063";"5";"620.0"
"8436276B2E";"7";"620.0"
"69239418DC";"5";"621.0"
"7191902148";"12";"621.0"
"659113048A";"17";"622.0"
"744368532F";"6";"622.04"
"809522462C";"5";"622.96"
"7696638A98";"8";"622.96"
"7035752638";"5";"623.04"
"78780883E1";"6";"623.04"
"7266540A7F";"5";"623.96"
"7375020B06";"5";"624.0"
"8628145A7D";"5";"624.0"
"7817128219";"5";"624.04"
"8274593A26";"5";"625.04"
"84703902F4";"5";"626.0"
"84231066F5";"8";"626.0"
"78692820F1";"9";"626.04"
"7719206A4C";"6";"626.96"
"7227335982";"11";"627.0"
"86410568FC";"5";"628.0"
