"case_id";"event_name";"event_timestamp";"tender_region";"tender_amount";"tender_type";"sector";"framework";"cpv";"duration_dd";"duration_partial_dd"
"693861563B";"AWARD";"2017-01-09 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"149000.0";"FORNITURE";"ORDINARI";"0";"33";"383.0";"4"
"693861563B";"CONTRACT-START";"2017-01-09 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"149000.0";"FORNITURE";"ORDINARI";"0";"33";"383.0";"4"
"693861563B";"CONTRACT-END";"2017-10-31 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"149000.0";"FORNITURE";"ORDINARI";"0";"33";"383.0";"299"
"693861563B";"VARIANT";"2018-01-23 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"149000.0";"FORNITURE";"ORDINARI";"0";"33";"383.0";"383"
"693975422B";"CREATION";"2017-01-09 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"142000.0";"FORNITURE";"ORDINARI";"0";"33";"1162.0";"0"
"693975422B";"AWARD";"2017-05-09 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"142000.0";"FORNITURE";"ORDINARI";"0";"33";"1162.0";"120"
"693975422B";"CONTRACT-START";"2017-05-09 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"142000.0";"FORNITURE";"ORDINARI";"0";"33";"1162.0";"120"
"693975422B";"VARIANT";"2019-04-09 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"142000.0";"FORNITURE";"ORDINARI";"0";"33";"1162.0";"820"
"693975422B";"VARIANT";"2019-09-04 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"142000.0";"FORNITURE";"ORDINARI";"0";"33";"1162.0";"968"
"693975422B";"VARIANT";"2019-12-17 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"142000.0";"FORNITURE";"ORDINARI";"0";"33";"1162.0";"1072"
"693975422B";"CONTRACT-END";"2020-03-16 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"142000.0";"FORNITURE";"ORDINARI";"0";"33";"1162.0";"1162"
"6939790FDC";"CREATION";"2017-01-09 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"48000.0";"FORNITURE";"ORDINARI";"0";"33";"963.96";"0"
"6939790FDC";"AWARD";"2017-05-09 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"48000.0";"FORNITURE";"ORDINARI";"0";"33";"963.96";"120"
"6939790FDC";"CONTRACT-START";"2017-05-09 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"48000.0";"FORNITURE";"ORDINARI";"0";"33";"963.96";"120"
"6939790FDC";"VARIANT";"2019-04-09 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"48000.0";"FORNITURE";"ORDINARI";"0";"33";"963.96";"820"
"6939790FDC";"CONTRACT-END";"2019-08-31 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"48000.0";"FORNITURE";"ORDINARI";"0";"33";"963.96";"964"
"6939849091";"CREATION";"2017-01-09 00:00:00.000";"EMILIA ROMAGNA";"200000.0";"FORNITURE";"ORDINARI";"0";"33";"444.96";"0"
"6939849091";"AWARD";"2017-07-07 00:00:00.000";"EMILIA ROMAGNA";"200000.0";"FORNITURE";"ORDINARI";"0";"33";"444.96";"179"
"6939849091";"CONTRACT-START";"2017-07-07 00:00:00.000";"EMILIA ROMAGNA";"200000.0";"FORNITURE";"ORDINARI";"0";"33";"444.96";"179"
"6939849091";"VARIANT";"2017-10-03 00:00:00.000";"EMILIA ROMAGNA";"200000.0";"FORNITURE";"ORDINARI";"0";"33";"444.96";"267"
"6939849091";"CONTRACT-END";"2018-03-30 00:00:00.000";"EMILIA ROMAGNA";"200000.0";"FORNITURE";"ORDINARI";"0";"33";"444.96";"445"
"69401465A7";"CREATION";"2017-01-09 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"185000.0";"FORNITURE";"ORDINARI";"0";"33";"546.96";"0"
"69401465A7";"AWARD";"2017-01-20 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"185000.0";"FORNITURE";"ORDINARI";"0";"33";"546.96";"11"
"69401465A7";"CONTRACT-START";"2017-01-20 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"185000.0";"FORNITURE";"ORDINARI";"0";"33";"546.96";"11"
"69401465A7";"CONTRACT-END";"2017-07-20 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"185000.0";"FORNITURE";"ORDINARI";"0";"33";"546.96";"192"
"69401465A7";"VARIANT";"2018-07-10 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"185000.0";"FORNITURE";"ORDINARI";"0";"33";"546.96";"547"
"6940173BED";"CREATION";"2017-01-12 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"75000.0";"FORNITURE";"ORDINARI";"0";"33";"543.96";"0"
"6940173BED";"AWARD";"2017-01-16 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"75000.0";"FORNITURE";"ORDINARI";"0";"33";"543.96";"4"
"6940173BED";"CONTRACT-START";"2017-01-16 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"75000.0";"FORNITURE";"ORDINARI";"0";"33";"543.96";"4"
"6940173BED";"CONTRACT-END";"2018-02-20 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"75000.0";"FORNITURE";"ORDINARI";"0";"33";"543.96";"404"
"6940173BED";"VARIANT";"2018-07-10 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"75000.0";"FORNITURE";"ORDINARI";"0";"33";"543.96";"544"
"6940194D41";"CREATION";"2017-01-30 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"115000.0";"FORNITURE";"ORDINARI";"0";"33";"527.96";"0"
"6940194D41";"AWARD";"2017-02-06 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"115000.0";"FORNITURE";"ORDINARI";"0";"33";"527.96";"7"
"6940194D41";"CONTRACT-START";"2017-02-06 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"115000.0";"FORNITURE";"ORDINARI";"0";"33";"527.96";"7"
"6940194D41";"CONTRACT-END";"2018-03-31 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"115000.0";"FORNITURE";"ORDINARI";"0";"33";"527.96";"425"
"6940194D41";"VARIANT";"2018-07-12 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"115000.0";"FORNITURE";"ORDINARI";"0";"33";"527.96";"528"
"6940216F68";"CREATION";"2017-01-16 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"0"
"6940216F68";"AWARD";"2017-05-19 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"123"
"6940216F68";"STATUS";"2018-06-01 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"501"
"6940216F68";"CONTRACT-START";"2018-09-11 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"603"
"6940216F68";"STATUS";"2018-12-01 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"684"
"6940216F68";"VARIANT";"2019-01-29 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"743"
"6940216F68";"STATUS";"2019-06-01 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"866"
"6940216F68";"STATUS";"2019-12-01 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"1049"
"6940216F68";"STATUS";"2020-06-01 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"1232"
"6940216F68";"CONTRACT-END";"2020-12-01 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"1415"
"6940216F68";"STATUS";"2020-12-01 00:00:00.000";"VENETO";"2666668.0";"FORNITURE";"ORDINARI";"0";"33";"1415.0";"1415"
"6941899C44";"CREATION";"2017-01-13 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"46721.32";"FORNITURE";"ORDINARI";"1";"9";"441.96";"0"
"6941899C44";"AWARD";"2017-01-13 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"46721.32";"FORNITURE";"ORDINARI";"1";"9";"441.96";"0"
"6941899C44";"CONTRACT-START";"2017-01-19 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"46721.32";"FORNITURE";"ORDINARI";"1";"9";"441.96";"6"
"6941899C44";"VARIANT";"2017-08-25 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"46721.32";"FORNITURE";"ORDINARI";"1";"9";"441.96";"224"
"6941899C44";"STATUS";"2017-09-11 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"46721.32";"FORNITURE";"ORDINARI";"1";"9";"441.96";"241"
"6941899C44";"STATUS";"2017-12-15 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"46721.32";"FORNITURE";"ORDINARI";"1";"9";"441.96";"336"
"6941899C44";"CONTRACT-END";"2018-03-31 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"46721.32";"FORNITURE";"ORDINARI";"1";"9";"441.96";"442"
"6942979784";"CREATION";"2017-01-12 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"149000.0";"FORNITURE";"ORDINARI";"0";"33";"414.0";"0"
"6942979784";"AWARD";"2017-01-16 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"149000.0";"FORNITURE";"ORDINARI";"0";"33";"414.0";"4"
"6942979784";"CONTRACT-START";"2017-01-16 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"149000.0";"FORNITURE";"ORDINARI";"0";"33";"414.0";"4"
"6942979784";"VARIANT";"2018-01-23 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"149000.0";"FORNITURE";"ORDINARI";"0";"33";"414.0";"376"
"6942979784";"CONTRACT-END";"2018-03-02 00:00:00.000";"PROVINCIA AUTONOMA DI TRENTO";"149000.0";"FORNITURE";"ORDINARI";"0";"33";"414.0";"414"
"69438706CB";"CREATION";"2017-01-16 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"138000.0";"FORNITURE";"ORDINARI";"0";"33";"1501.0";"0"
"69438706CB";"AWARD";"2017-05-22 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"138000.0";"FORNITURE";"ORDINARI";"0";"33";"1501.0";"126"
"69438706CB";"CONTRACT-START";"2017-05-22 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"138000.0";"FORNITURE";"ORDINARI";"0";"33";"1501.0";"126"
"69438706CB";"VARIANT";"2020-06-25 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"138000.0";"FORNITURE";"ORDINARI";"0";"33";"1501.0";"1256"
"69438706CB";"CONTRACT-END";"2021-02-25 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"138000.0";"FORNITURE";"ORDINARI";"0";"33";"1501.0";"1501"
"69446499A4";"CREATION";"2017-07-03 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"0"
"69446499A4";"AWARD";"2017-10-17 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"106"
"69446499A4";"CONTRACT-START";"2019-02-27 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"604"
"69446499A4";"SUSPENSION";"2019-04-09 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"645"
"69446499A4";"VARIANT";"2019-09-20 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"809"
"69446499A4";"REPRISE";"2020-05-18 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"1050"
"69446499A4";"SUSPENSION";"2020-07-24 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"1117"
"69446499A4";"REPRISE";"2020-08-20 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"1144"
"69446499A4";"SUSPENSION";"2020-09-04 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"1159"
"69446499A4";"REPRISE";"2020-09-22 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"1177"
"69446499A4";"CONTRACT-END";"2020-10-06 00:00:00.000";"NON CLASSIFICATO";"78300.0";"FORNITURE";"ORDINARI";"0";"42";"1191.0";"1191"
"6946408538";"CREATION";"2017-02-20 00:00:00.000";"EMILIA ROMAGNA";"48360.66";"FORNITURE";"ORDINARI";"1";"30";"763.0";"0"
"6946408538";"AWARD";"2017-02-20 00:00:00.000";"EMILIA ROMAGNA";"48360.66";"FORNITURE";"ORDINARI";"1";"30";"763.0";"0"
"6946408538";"CONTRACT-START";"2017-03-06 00:00:00.000";"EMILIA ROMAGNA";"48360.66";"FORNITURE";"ORDINARI";"1";"30";"763.0";"14"
"6946408538";"VARIANT";"2017-12-16 00:00:00.000";"EMILIA ROMAGNA";"48360.66";"FORNITURE";"ORDINARI";"1";"30";"763.0";"299"
"6946408538";"CONTRACT-END";"2019-03-25 00:00:00.000";"EMILIA ROMAGNA";"48360.66";"FORNITURE";"ORDINARI";"1";"30";"763.0";"763"
"6946494C2E";"CREATION";"2017-01-16 00:00:00.000";"TOSCANA";"47760.85";"FORNITURE";"ORDINARI";"1";"65";"349.0";"0"
"6946494C2E";"AWARD";"2017-01-17 00:00:00.000";"TOSCANA";"47760.85";"FORNITURE";"ORDINARI";"1";"65";"349.0";"1"
"6946494C2E";"CONTRACT-START";"2017-01-20 00:00:00.000";"TOSCANA";"47760.85";"FORNITURE";"ORDINARI";"1";"65";"349.0";"4"
"6946494C2E";"VARIANT";"2017-11-03 00:00:00.000";"TOSCANA";"47760.85";"FORNITURE";"ORDINARI";"1";"65";"349.0";"291"
"6946494C2E";"CONTRACT-END";"2017-12-31 00:00:00.000";"TOSCANA";"47760.85";"FORNITURE";"ORDINARI";"1";"65";"349.0";"349"
"6947287A96";"CREATION";"2017-01-16 00:00:00.000";"TOSCANA";"68728.0";"FORNITURE";"ORDINARI";"1";"9";"711.0";"0"
"6947287A96";"AWARD";"2017-01-16 00:00:00.000";"TOSCANA";"68728.0";"FORNITURE";"ORDINARI";"1";"9";"711.0";"0"
"6947287A96";"CONTRACT-START";"2017-01-21 00:00:00.000";"TOSCANA";"68728.0";"FORNITURE";"ORDINARI";"1";"9";"711.0";"5"
"6947287A96";"CONTRACT-END";"2017-12-31 00:00:00.000";"TOSCANA";"68728.0";"FORNITURE";"ORDINARI";"1";"9";"711.0";"349"
"6947287A96";"VARIANT";"2018-12-28 00:00:00.000";"TOSCANA";"68728.0";"FORNITURE";"ORDINARI";"1";"9";"711.0";"711"
"6947637B6A";"CREATION";"2017-01-17 00:00:00.000";"EMILIA ROMAGNA";"80000.0";"FORNITURE";"ORDINARI";"0";"24";"590.96";"0"
"6947637B6A";"AWARD";"2017-03-08 00:00:00.000";"EMILIA ROMAGNA";"80000.0";"FORNITURE";"ORDINARI";"0";"24";"590.96";"50"
"6947637B6A";"CONTRACT-START";"2017-05-16 00:00:00.000";"EMILIA ROMAGNA";"80000.0";"FORNITURE";"ORDINARI";"0";"24";"590.96";"119"
"6947637B6A";"VARIANT";"2017-09-19 00:00:00.000";"EMILIA ROMAGNA";"80000.0";"FORNITURE";"ORDINARI";"0";"24";"590.96";"245"
"6947637B6A";"CONTRACT-END";"2018-08-31 00:00:00.000";"EMILIA ROMAGNA";"80000.0";"FORNITURE";"ORDINARI";"0";"24";"590.96";"591"
"69485550FC";"CREATION";"2017-01-17 00:00:00.000";"EMILIA ROMAGNA";"295000.0";"FORNITURE";"ORDINARI";"0";"33";"744.0";"0"
"69485550FC";"AWARD";"2017-03-16 00:00:00.000";"EMILIA ROMAGNA";"295000.0";"FORNITURE";"ORDINARI";"0";"33";"744.0";"58"
"69485550FC";"CONTRACT-START";"2017-03-21 00:00:00.000";"EMILIA ROMAGNA";"295000.0";"FORNITURE";"ORDINARI";"0";"33";"744.0";"63"
"69485550FC";"VARIANT";"2018-02-23 00:00:00.000";"EMILIA ROMAGNA";"295000.0";"FORNITURE";"ORDINARI";"0";"33";"744.0";"402"
"69485550FC";"CONTRACT-END";"2019-01-31 00:00:00.000";"EMILIA ROMAGNA";"295000.0";"FORNITURE";"ORDINARI";"0";"33";"744.0";"744"
"6948570D59";"CREATION";"2017-01-17 00:00:00.000";"EMILIA ROMAGNA";"70000.0";"FORNITURE";"ORDINARI";"0";"33";"713.0";"0"
"6948570D59";"AWARD";"2017-03-16 00:00:00.000";"EMILIA ROMAGNA";"70000.0";"FORNITURE";"ORDINARI";"0";"33";"713.0";"58"
"6948570D59";"CONTRACT-START";"2017-03-22 00:00:00.000";"EMILIA ROMAGNA";"70000.0";"FORNITURE";"ORDINARI";"0";"33";"713.0";"64"
"6948570D59";"VARIANT";"2018-01-23 00:00:00.000";"EMILIA ROMAGNA";"70000.0";"FORNITURE";"ORDINARI";"0";"33";"713.0";"371"
"6948570D59";"CONTRACT-END";"2018-12-31 00:00:00.000";"EMILIA ROMAGNA";"70000.0";"FORNITURE";"ORDINARI";"0";"33";"713.0";"713"
"6949467197";"CREATION";"2017-01-18 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"240000.0";"FORNITURE";"ORDINARI";"1";"65";"1136.0";"0"
"6949467197";"AWARD";"2017-01-18 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"240000.0";"FORNITURE";"ORDINARI";"1";"65";"1136.0";"0"
"6949467197";"CONTRACT-START";"2017-01-31 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"240000.0";"FORNITURE";"ORDINARI";"1";"65";"1136.0";"13"
"6949467197";"VARIANT";"2019-12-19 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"240000.0";"FORNITURE";"ORDINARI";"1";"65";"1136.0";"1065"
"6949467197";"CONTRACT-END";"2020-02-28 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"240000.0";"FORNITURE";"ORDINARI";"1";"65";"1136.0";"1136"
"6950082D17";"CREATION";"2017-01-25 00:00:00.000";"CAMPANIA";"123580.0";"FORNITURE";"ORDINARI";"0";"42";"279.0";"0"
"6950082D17";"AWARD";"2017-02-23 00:00:00.000";"CAMPANIA";"123580.0";"FORNITURE";"ORDINARI";"0";"42";"279.0";"29"
"6950082D17";"CONTRACT-START";"2017-04-05 00:00:00.000";"CAMPANIA";"123580.0";"FORNITURE";"ORDINARI";"0";"42";"279.0";"70"
"6950082D17";"VARIANT";"2017-10-06 00:00:00.000";"CAMPANIA";"123580.0";"FORNITURE";"ORDINARI";"0";"42";"279.0";"254"
"6950082D17";"CONTRACT-END";"2017-10-31 00:00:00.000";"CAMPANIA";"123580.0";"FORNITURE";"ORDINARI";"0";"42";"279.0";"279"
"69503813D8";"CREATION";"2017-01-31 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"210000.0";"FORNITURE";"ORDINARI";"1";"65";"1123.0";"0"
"69503813D8";"AWARD";"2017-01-31 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"210000.0";"FORNITURE";"ORDINARI";"1";"65";"1123.0";"0"
"69503813D8";"CONTRACT-START";"2017-01-31 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"210000.0";"FORNITURE";"ORDINARI";"1";"65";"1123.0";"0"
"69503813D8";"VARIANT";"2019-12-30 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"210000.0";"FORNITURE";"ORDINARI";"1";"65";"1123.0";"1063"
"69503813D8";"CONTRACT-END";"2020-02-28 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"210000.0";"FORNITURE";"ORDINARI";"1";"65";"1123.0";"1123"
"6950682C3A";"CREATION";"2017-01-19 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"0"
"6950682C3A";"AWARD";"2017-01-25 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"6"
"6950682C3A";"CONTRACT-START";"2017-02-07 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"19"
"6950682C3A";"STATUS";"2017-03-29 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"69"
"6950682C3A";"SUSPENSION";"2017-04-07 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"78"
"6950682C3A";"REPRISE";"2017-06-05 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"137"
"6950682C3A";"SUBCONTRACT";"2017-06-08 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"140"
"6950682C3A";"STATUS";"2017-06-12 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"144"
"6950682C3A";"STATUS";"2017-08-02 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"195"
"6950682C3A";"CONTRACT-END";"2017-08-10 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"203"
"6950682C3A";"VARIANT";"2017-08-23 00:00:00.000";"PROVINCIA AUTONOMA DI BOLZANO";"790000.0";"FORNITURE";"ORDINARI";"0";"44";"215.96";"216"
"69509601A7";"CREATION";"2017-01-19 00:00:00.000";"EMILIA ROMAGNA";"225388.0";"FORNITURE";"ORDINARI";"1";"33";"526.96";"0"
"69509601A7";"AWARD";"2017-01-19 00:00:00.000";"EMILIA ROMAGNA";"225388.0";"FORNITURE";"ORDINARI";"1";"33";"526.96";"0"
"69509601A7";"CONTRACT-START";"2017-06-16 00:00:00.000";"EMILIA ROMAGNA";"225388.0";"FORNITURE";"ORDINARI";"1";"33";"526.96";"148"
"69509601A7";"VARIANT";"2018-01-29 00:00:00.000";"EMILIA ROMAGNA";"225388.0";"FORNITURE";"ORDINARI";"1";"33";"526.96";"375"
"69509601A7";"CONTRACT-END";"2018-06-30 00:00:00.000";"EMILIA ROMAGNA";"225388.0";"FORNITURE";"ORDINARI";"1";"33";"526.96";"527"
"6950978082";"CREATION";"2017-01-19 00:00:00.000";"EMILIA ROMAGNA";"161515.25";"FORNITURE";"ORDINARI";"1";"33";"526.96";"0"
"6950978082";"AWARD";"2017-01-19 00:00:00.000";"EMILIA ROMAGNA";"161515.25";"FORNITURE";"ORDINARI";"1";"33";"526.96";"0"
"6950978082";"CONTRACT-START";"2017-06-16 00:00:00.000";"EMILIA ROMAGNA";"161515.25";"FORNITURE";"ORDINARI";"1";"33";"526.96";"148"
"6950978082";"VARIANT";"2018-01-29 00:00:00.000";"EMILIA ROMAGNA";"161515.25";"FORNITURE";"ORDINARI";"1";"33";"526.96";"375"
"6950978082";"CONTRACT-END";"2018-06-30 00:00:00.000";"EMILIA ROMAGNA";"161515.25";"FORNITURE";"ORDINARI";"1";"33";"526.96";"527"
"6951008941";"CREATION";"2017-01-19 00:00:00.000";"EMILIA ROMAGNA";"4901579.03";"FORNITURE";"ORDINARI";"1";"33";"526.96";"0"
"6951008941";"AWARD";"2017-01-19 00:00:00.000";"EMILIA ROMAGNA";"4901579.03";"FORNITURE";"ORDINARI";"1";"33";"526.96";"0"
"6951008941";"CONTRACT-START";"2017-06-16 00:00:00.000";"EMILIA ROMAGNA";"4901579.03";"FORNITURE";"ORDINARI";"1";"33";"526.96";"148"
"6951008941";"STATUS";"2017-06-30 00:00:00.000";"EMILIA ROMAGNA";"4901579.03";"FORNITURE";"ORDINARI";"1";"33";"526.96";"162"
"6951008941";"VARIANT";"2018-01-29 00:00:00.000";"EMILIA ROMAGNA";"4901579.03";"FORNITURE";"ORDINARI";"1";"33";"526.96";"375"
"6951008941";"CONTRACT-END";"2018-06-30 00:00:00.000";"EMILIA ROMAGNA";"4901579.03";"FORNITURE";"ORDINARI";"1";"33";"526.96";"527"
"6952267837";"CREATION";"2017-03-22 00:00:00.000";"TOSCANA";"63000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"0"
"6952267837";"AWARD";"2017-03-22 00:00:00.000";"TOSCANA";"63000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"0"
"6952267837";"CONTRACT-START";"2017-03-22 00:00:00.000";"TOSCANA";"63000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"0"
"6952267837";"VARIANT";"2017-09-30 00:00:00.000";"TOSCANA";"63000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"192"
"6952267837";"CONTRACT-END";"2017-12-31 00:00:00.000";"TOSCANA";"63000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"284"
"6952708425";"CREATION";"2017-01-20 00:00:00.000";"CENTRALE";"91671.48";"FORNITURE";"ORDINARI";"1";"65";"306.0";"0"
"6952708425";"AWARD";"2017-01-20 00:00:00.000";"CENTRALE";"91671.48";"FORNITURE";"ORDINARI";"1";"65";"306.0";"0"
"6952708425";"CONTRACT-START";"2017-01-20 00:00:00.000";"CENTRALE";"91671.48";"FORNITURE";"ORDINARI";"1";"65";"306.0";"0"
"6952708425";"CONTRACT-END";"2017-09-30 00:00:00.000";"CENTRALE";"91671.48";"FORNITURE";"ORDINARI";"1";"65";"306.0";"253"
"6952708425";"VARIANT";"2017-11-22 00:00:00.000";"CENTRALE";"91671.48";"FORNITURE";"ORDINARI";"1";"65";"306.0";"306"
"6953300CAB";"CREATION";"2017-03-22 00:00:00.000";"TOSCANA";"44000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"0"
"6953300CAB";"AWARD";"2017-03-22 00:00:00.000";"TOSCANA";"44000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"0"
"6953300CAB";"CONTRACT-START";"2017-03-22 00:00:00.000";"TOSCANA";"44000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"0"
"6953300CAB";"VARIANT";"2017-09-08 00:00:00.000";"TOSCANA";"44000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"170"
"6953300CAB";"CONTRACT-END";"2017-12-31 00:00:00.000";"TOSCANA";"44000.0";"FORNITURE";"ORDINARI";"0";"33";"284.0";"284"
"695391368A";"CREATION";"2017-01-23 00:00:00.000";"EMILIA ROMAGNA";"96000.0";"FORNITURE";"ORDINARI";"1";"33";"522.96";"0"
"695391368A";"AWARD";"2017-01-23 00:00:00.000";"EMILIA ROMAGNA";"96000.0";"FORNITURE";"ORDINARI";"1";"33";"522.96";"0"
"695391368A";"CONTRACT-START";"2017-06-16 00:00:00.000";"EMILIA ROMAGNA";"96000.0";"FORNITURE";"ORDINARI";"1";"33";"522.96";"144"
