"case_id";"event_name";"event_timestamp";"tender_region";"tender_amount";"tender_type";"sector";"framework";"cpv";"duration_dd";"duration_partial_dd";"concept:name";"time:timestamp";"@@index";"@@case_index";"case:concept:name"
"6478191454";"VARIANT";"2019-03-06 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"240000.0";"FORNITURE";"ORDINARI";"1";"9";"1169.0";"1160";"VARIANT";"2019-03-06 00:00:00+00:00";"17";"2";"6478191454"
"6478191454";"CONTRACT-END";"2019-03-15 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"240000.0";"FORNITURE";"ORDINARI";"1";"9";"1169.0";"1169";"CONTRACT-END";"2019-03-15 00:00:00+00:00";"18";"2";"6478191454"
"6496696B21";"CREATION";"2016-01-15 00:00:00+00:00";"CENTRALE";"160000.0";"FORNITURE";"ORDINARI";"0";"34";"1127.0";"0";"CREATION";"2016-01-15 00:00:00+00:00";"19";"3";"6496696B21"
"6496696B21";"AWARD";"2016-05-04 00:00:00+00:00";"CENTRALE";"160000.0";"FORNITURE";"ORDINARI";"0";"34";"1127.0";"110";"AWARD";"2016-05-04 00:00:00+00:00";"20";"3";"6496696B21"
"6496696B21";"CONTRACT-START";"2016-06-30 00:00:00+00:00";"CENTRALE";"160000.0";"FORNITURE";"ORDINARI";"0";"34";"1127.0";"167";"CONTRACT-START";"2016-06-30 00:00:00+00:00";"21";"3";"6496696B21"
"6496696B21";"VARIANT";"2018-11-28 00:00:00+00:00";"CENTRALE";"160000.0";"FORNITURE";"ORDINARI";"0";"34";"1127.0";"1048";"VARIANT";"2018-11-28 00:00:00+00:00";"22";"3";"6496696B21"
"6496696B21";"CONTRACT-END";"2019-02-02 00:00:00+00:00";"CENTRALE";"160000.0";"FORNITURE";"ORDINARI";"0";"34";"1127.0";"1114";"CONTRACT-END";"2019-02-02 00:00:00+00:00";"23";"3";"6496696B21"
"6496696B21";"VARIANT";"2019-02-15 00:00:00+00:00";"CENTRALE";"160000.0";"FORNITURE";"ORDINARI";"0";"34";"1127.0";"1127";"VARIANT";"2019-02-15 00:00:00+00:00";"24";"3";"6496696B21"
"6498156FF4";"CREATION";"2016-04-15 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"190000.0";"FORNITURE";"ORDINARI";"0";"30";"174.0";"0";"CREATION";"2016-04-15 00:00:00+00:00";"25";"4";"6498156FF4"
"6498156FF4";"AWARD";"2016-05-17 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"190000.0";"FORNITURE";"ORDINARI";"0";"30";"174.0";"32";"AWARD";"2016-05-17 00:00:00+00:00";"26";"4";"6498156FF4"
"6498156FF4";"CONTRACT-START";"2016-07-04 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"190000.0";"FORNITURE";"ORDINARI";"0";"30";"174.0";"80";"CONTRACT-START";"2016-07-04 00:00:00+00:00";"27";"4";"6498156FF4"
"6498156FF4";"VARIANT";"2016-09-28 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"190000.0";"FORNITURE";"ORDINARI";"0";"30";"174.0";"166";"VARIANT";"2016-09-28 00:00:00+00:00";"28";"4";"6498156FF4"
"6498156FF4";"CONTRACT-END";"2016-10-06 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"190000.0";"FORNITURE";"ORDINARI";"0";"30";"174.0";"174";"CONTRACT-END";"2016-10-06 00:00:00+00:00";"29";"4";"6498156FF4"
"6498307C91";"CREATION";"2016-01-08 00:00:00+00:00";"MARCHE";"269180.0";"FORNITURE";"ORDINARI";"1";"9";"417.0";"0";"CREATION";"2016-01-08 00:00:00+00:00";"30";"5";"6498307C91"
"6498307C91";"AWARD";"2016-01-08 00:00:00+00:00";"MARCHE";"269180.0";"FORNITURE";"ORDINARI";"1";"9";"417.0";"0";"AWARD";"2016-01-08 00:00:00+00:00";"31";"5";"6498307C91"
"6498307C91";"CONTRACT-START";"2016-01-20 00:00:00+00:00";"MARCHE";"269180.0";"FORNITURE";"ORDINARI";"1";"9";"417.0";"12";"CONTRACT-START";"2016-01-20 00:00:00+00:00";"32";"5";"6498307C91"
"6498307C91";"VARIANT";"2016-12-13 00:00:00+00:00";"MARCHE";"269180.0";"FORNITURE";"ORDINARI";"1";"9";"417.0";"340";"VARIANT";"2016-12-13 00:00:00+00:00";"33";"5";"6498307C91"
"6498307C91";"CONTRACT-END";"2017-02-28 00:00:00+00:00";"MARCHE";"269180.0";"FORNITURE";"ORDINARI";"1";"9";"417.0";"417";"CONTRACT-END";"2017-02-28 00:00:00+00:00";"34";"5";"6498307C91"
"650148397D";"CREATION";"2016-02-29 00:00:00+00:00";"EMILIA ROMAGNA";"58534.5";"FORNITURE";"ORDINARI";"1";"39";"486.96";"0";"CREATION";"2016-02-29 00:00:00+00:00";"35";"6";"650148397D"
"650148397D";"AWARD";"2016-02-29 00:00:00+00:00";"EMILIA ROMAGNA";"58534.5";"FORNITURE";"ORDINARI";"1";"39";"486.96";"0";"AWARD";"2016-02-29 00:00:00+00:00";"36";"6";"650148397D"
"650148397D";"CONTRACT-START";"2016-02-29 00:00:00+00:00";"EMILIA ROMAGNA";"58534.5";"FORNITURE";"ORDINARI";"1";"39";"486.96";"0";"CONTRACT-START";"2016-02-29 00:00:00+00:00";"37";"6";"650148397D"
"650148397D";"VARIANT";"2016-09-02 00:00:00+00:00";"EMILIA ROMAGNA";"58534.5";"FORNITURE";"ORDINARI";"1";"39";"486.96";"186";"VARIANT";"2016-09-02 00:00:00+00:00";"38";"6";"650148397D"
"650148397D";"CONTRACT-END";"2017-06-30 00:00:00+00:00";"EMILIA ROMAGNA";"58534.5";"FORNITURE";"ORDINARI";"1";"39";"486.96";"487";"CONTRACT-END";"2017-06-30 00:00:00+00:00";"39";"6";"650148397D"
"6502282CD7";"CREATION";"2016-01-08 00:00:00+00:00";"SICILIA";"45000.0";"FORNITURE";"ORDINARI";"0";"44";"873.96";"0";"CREATION";"2016-01-08 00:00:00+00:00";"40";"7";"6502282CD7"
"6502282CD7";"AWARD";"2016-03-31 00:00:00+00:00";"SICILIA";"45000.0";"FORNITURE";"ORDINARI";"0";"44";"873.96";"83";"AWARD";"2016-03-31 00:00:00+00:00";"41";"7";"6502282CD7"
"6502282CD7";"CONTRACT-START";"2016-03-31 00:00:00+00:00";"SICILIA";"45000.0";"FORNITURE";"ORDINARI";"0";"44";"873.96";"83";"CONTRACT-START";"2016-03-31 00:00:00+00:00";"42";"7";"6502282CD7"
"6502282CD7";"VARIANT";"2017-10-06 00:00:00+00:00";"SICILIA";"45000.0";"FORNITURE";"ORDINARI";"0";"44";"873.96";"637";"VARIANT";"2017-10-06 00:00:00+00:00";"43";"7";"6502282CD7"
"6502282CD7";"CONTRACT-END";"2018-05-31 00:00:00+00:00";"SICILIA";"45000.0";"FORNITURE";"ORDINARI";"0";"44";"873.96";"874";"CONTRACT-END";"2018-05-31 00:00:00+00:00";"44";"7";"6502282CD7"
"6503070720";"CREATION";"2016-01-07 00:00:00+00:00";"VENETO";"186570.36";"FORNITURE";"ORDINARI";"0";"45";"482.96";"0";"CREATION";"2016-01-07 00:00:00+00:00";"45";"8";"6503070720"
"6503070720";"AWARD";"2016-02-19 00:00:00+00:00";"VENETO";"186570.36";"FORNITURE";"ORDINARI";"0";"45";"482.96";"43";"AWARD";"2016-02-19 00:00:00+00:00";"46";"8";"6503070720"
"6503070720";"CONTRACT-START";"2016-08-24 00:00:00+00:00";"VENETO";"186570.36";"FORNITURE";"ORDINARI";"0";"45";"482.96";"230";"CONTRACT-START";"2016-08-24 00:00:00+00:00";"47";"8";"6503070720"
"6503070720";"SUSPENSION";"2016-11-10 00:00:00+00:00";"VENETO";"186570.36";"FORNITURE";"ORDINARI";"0";"45";"482.96";"308";"SUSPENSION";"2016-11-10 00:00:00+00:00";"48";"8";"6503070720"
"6503070720";"VARIANT";"2016-12-28 00:00:00+00:00";"VENETO";"186570.36";"FORNITURE";"ORDINARI";"0";"45";"482.96";"356";"VARIANT";"2016-12-28 00:00:00+00:00";"49";"8";"6503070720"
"6503070720";"REPRISE";"2017-02-20 00:00:00+00:00";"VENETO";"186570.36";"FORNITURE";"ORDINARI";"0";"45";"482.96";"410";"REPRISE";"2017-02-20 00:00:00+00:00";"50";"8";"6503070720"
"6503070720";"CONTRACT-END";"2017-05-04 00:00:00+00:00";"VENETO";"186570.36";"FORNITURE";"ORDINARI";"0";"45";"482.96";"483";"CONTRACT-END";"2017-05-04 00:00:00+00:00";"51";"8";"6503070720"
"6526374632";"CREATION";"2016-03-25 00:00:00+00:00";"EMILIA ROMAGNA";"54072.0";"FORNITURE";"ORDINARI";"0";"34";"411.96";"0";"CREATION";"2016-03-25 00:00:00+00:00";"52";"9";"6526374632"
"6526374632";"AWARD";"2016-12-15 00:00:00+00:00";"EMILIA ROMAGNA";"54072.0";"FORNITURE";"ORDINARI";"0";"34";"411.96";"265";"AWARD";"2016-12-15 00:00:00+00:00";"53";"9";"6526374632"
"6526374632";"CONTRACT-START";"2017-01-19 00:00:00+00:00";"EMILIA ROMAGNA";"54072.0";"FORNITURE";"ORDINARI";"0";"34";"411.96";"300";"CONTRACT-START";"2017-01-19 00:00:00+00:00";"54";"9";"6526374632"
"6526374632";"SUSPENSION";"2017-02-28 00:00:00+00:00";"EMILIA ROMAGNA";"54072.0";"FORNITURE";"ORDINARI";"0";"34";"411.96";"340";"SUSPENSION";"2017-02-28 00:00:00+00:00";"55";"9";"6526374632"
"6526374632";"VARIANT";"2017-04-10 00:00:00+00:00";"EMILIA ROMAGNA";"54072.0";"FORNITURE";"ORDINARI";"0";"34";"411.96";"381";"VARIANT";"2017-04-10 00:00:00+00:00";"56";"9";"6526374632"
"6526374632";"REPRISE";"2017-05-08 00:00:00+00:00";"EMILIA ROMAGNA";"54072.0";"FORNITURE";"ORDINARI";"0";"34";"411.96";"409";"REPRISE";"2017-05-08 00:00:00+00:00";"57";"9";"6526374632"
"6526374632";"CONTRACT-END";"2017-05-11 00:00:00+00:00";"EMILIA ROMAGNA";"54072.0";"FORNITURE";"ORDINARI";"0";"34";"411.96";"412";"CONTRACT-END";"2017-05-11 00:00:00+00:00";"58";"9";"6526374632"
"6532209564";"CREATION";"2016-01-04 00:00:00+00:00";"CENTRALE";"7531233.15";"FORNITURE";"ORDINARI";"0";"48";"1396.0";"0";"CREATION";"2016-01-04 00:00:00+00:00";"59";"10";"6532209564"
"6532209564";"AWARD";"2016-05-10 00:00:00+00:00";"CENTRALE";"7531233.15";"FORNITURE";"ORDINARI";"0";"48";"1396.0";"127";"AWARD";"2016-05-10 00:00:00+00:00";"60";"10";"6532209564"
"6532209564";"CONTRACT-START";"2016-06-30 00:00:00+00:00";"CENTRALE";"7531233.15";"FORNITURE";"ORDINARI";"0";"48";"1396.0";"178";"CONTRACT-START";"2016-06-30 00:00:00+00:00";"61";"10";"6532209564"
"6532209564";"SUBCONTRACT";"2016-09-21 00:00:00+00:00";"CENTRALE";"7531233.15";"FORNITURE";"ORDINARI";"0";"48";"1396.0";"261";"SUBCONTRACT";"2016-09-21 00:00:00+00:00";"62";"10";"6532209564"
"6532209564";"STATUS";"2016-09-30 00:00:00+00:00";"CENTRALE";"7531233.15";"FORNITURE";"ORDINARI";"0";"48";"1396.0";"270";"STATUS";"2016-09-30 00:00:00+00:00";"63";"10";"6532209564"
"6532209564";"STATUS";"2016-12-31 00:00:00+00:00";"CENTRALE";"7531233.15";"FORNITURE";"ORDINARI";"0";"48";"1396.0";"362";"STATUS";"2016-12-31 00:00:00+00:00";"64";"10";"6532209564"
"6532209564";"STATUS";"2017-03-31 00:00:00+00:00";"CENTRALE";"7531233.15";"FORNITURE";"ORDINARI";"0";"48";"1396.0";"452";"STATUS";"2017-03-31 00:00:00+00:00";"65";"10";"6532209564"
"6532209564";"STATUS";"2017-06-30 00:00:00+00:00";"CENTRALE";"7531233.15";"FORNITURE";"ORDINARI";"0";"48";"1396.0";"543";"STATUS";"2017-06-30 00:00:00+00:00";"66";"10";"6532209564"
"6532209564";"STATUS";"2017-09-30 00:00:00+00:00";"CENTRALE";"7531233.15";"FORNITURE";"ORDINARI";"0";"48";"1396.0";"635";"STATUS";"2017-09-30 00:00:00+00:00";"67";"10";"6532209564"
"6540050BFB";"CREATION";"2016-01-13 00:00:00+00:00";"SARDEGNA";"81040.5";"FORNITURE";"ORDINARI";"0";"37";"546.96";"0";"CREATION";"2016-01-13 00:00:00+00:00";"80";"11";"6540050BFB"
"6540050BFB";"AWARD";"2016-06-16 00:00:00+00:00";"SARDEGNA";"81040.5";"FORNITURE";"ORDINARI";"0";"37";"546.96";"155";"AWARD";"2016-06-16 00:00:00+00:00";"81";"11";"6540050BFB"
"6540050BFB";"CONTRACT-START";"2016-06-16 00:00:00+00:00";"SARDEGNA";"81040.5";"FORNITURE";"ORDINARI";"0";"37";"546.96";"155";"CONTRACT-START";"2016-06-16 00:00:00+00:00";"82";"11";"6540050BFB"
"6540050BFB";"VARIANT";"2016-09-29 00:00:00+00:00";"SARDEGNA";"81040.5";"FORNITURE";"ORDINARI";"0";"37";"546.96";"260";"VARIANT";"2016-09-29 00:00:00+00:00";"83";"11";"6540050BFB"
"6540050BFB";"CONTRACT-END";"2017-07-13 00:00:00+00:00";"SARDEGNA";"81040.5";"FORNITURE";"ORDINARI";"0";"37";"546.96";"547";"CONTRACT-END";"2017-07-13 00:00:00+00:00";"84";"11";"6540050BFB"
"6544129217";"CREATION";"2016-01-18 00:00:00+00:00";"CAMPANIA";"200000.0";"FORNITURE";"ORDINARI";"0";"34";"548.96";"0";"CREATION";"2016-01-18 00:00:00+00:00";"85";"12";"6544129217"
"6544129217";"AWARD";"2016-04-19 00:00:00+00:00";"CAMPANIA";"200000.0";"FORNITURE";"ORDINARI";"0";"34";"548.96";"92";"AWARD";"2016-04-19 00:00:00+00:00";"86";"12";"6544129217"
"6544129217";"CONTRACT-START";"2016-09-08 00:00:00+00:00";"CAMPANIA";"200000.0";"FORNITURE";"ORDINARI";"0";"34";"548.96";"234";"CONTRACT-START";"2016-09-08 00:00:00+00:00";"87";"12";"6544129217"
"6544129217";"VARIANT";"2017-01-25 00:00:00+00:00";"CAMPANIA";"200000.0";"FORNITURE";"ORDINARI";"0";"34";"548.96";"373";"VARIANT";"2017-01-25 00:00:00+00:00";"88";"12";"6544129217"
"6544129217";"CONTRACT-END";"2017-07-20 00:00:00+00:00";"CAMPANIA";"200000.0";"FORNITURE";"ORDINARI";"0";"34";"548.96";"549";"CONTRACT-END";"2017-07-20 00:00:00+00:00";"89";"12";"6544129217"
"654595334D";"CREATION";"2016-04-13 00:00:00+00:00";"SARDEGNA";"40983.6";"FORNITURE";"ORDINARI";"0";"39";"294.04";"0";"CREATION";"2016-04-13 00:00:00+00:00";"90";"13";"654595334D"
"654595334D";"AWARD";"2016-06-07 00:00:00+00:00";"SARDEGNA";"40983.6";"FORNITURE";"ORDINARI";"0";"39";"294.04";"55";"AWARD";"2016-06-07 00:00:00+00:00";"91";"13";"654595334D"
"654595334D";"VARIANT";"2016-06-22 00:00:00+00:00";"SARDEGNA";"40983.6";"FORNITURE";"ORDINARI";"0";"39";"294.04";"70";"VARIANT";"2016-06-22 00:00:00+00:00";"92";"13";"654595334D"
"654595334D";"CONTRACT-START";"2016-07-04 00:00:00+00:00";"SARDEGNA";"40983.6";"FORNITURE";"ORDINARI";"0";"39";"294.04";"82";"CONTRACT-START";"2016-07-04 00:00:00+00:00";"93";"13";"654595334D"
"654595334D";"CONTRACT-END";"2017-02-01 00:00:00+00:00";"SARDEGNA";"40983.6";"FORNITURE";"ORDINARI";"0";"39";"294.04";"294";"CONTRACT-END";"2017-02-01 00:00:00+00:00";"94";"13";"654595334D"
"654613055D";"CREATION";"2016-01-14 00:00:00+00:00";"CENTRALE";"1100000.0";"FORNITURE";"ORDINARI";"0";"38";"429.0";"0";"CREATION";"2016-01-14 00:00:00+00:00";"95";"14";"654613055D"
"654613055D";"AWARD";"2016-05-05 00:00:00+00:00";"CENTRALE";"1100000.0";"FORNITURE";"ORDINARI";"0";"38";"429.0";"112";"AWARD";"2016-05-05 00:00:00+00:00";"96";"14";"654613055D"
"654613055D";"CONTRACT-START";"2016-09-29 00:00:00+00:00";"CENTRALE";"1100000.0";"FORNITURE";"ORDINARI";"0";"38";"429.0";"259";"CONTRACT-START";"2016-09-29 00:00:00+00:00";"97";"14";"654613055D"
"654613055D";"SUBCONTRACT";"2016-09-29 00:00:00+00:00";"CENTRALE";"1100000.0";"FORNITURE";"ORDINARI";"0";"38";"429.0";"259";"SUBCONTRACT";"2016-09-29 00:00:00+00:00";"98";"14";"654613055D"
"654613055D";"STATUS";"2016-12-20 00:00:00+00:00";"CENTRALE";"1100000.0";"FORNITURE";"ORDINARI";"0";"38";"429.0";"341";"STATUS";"2016-12-20 00:00:00+00:00";"99";"14";"654613055D"
"654613055D";"VARIANT";"2017-03-01 00:00:00+00:00";"CENTRALE";"1100000.0";"FORNITURE";"ORDINARI";"0";"38";"429.0";"412";"VARIANT";"2017-03-01 00:00:00+00:00";"100";"14";"654613055D"
"654613055D";"CONTRACT-END";"2017-03-18 00:00:00+00:00";"CENTRALE";"1100000.0";"FORNITURE";"ORDINARI";"0";"38";"429.0";"429";"CONTRACT-END";"2017-03-18 00:00:00+00:00";"101";"14";"654613055D"
"6550408FAB";"CREATION";"2016-01-26 00:00:00+00:00";"EMILIA ROMAGNA";"140000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"0";"CREATION";"2016-01-26 00:00:00+00:00";"102";"15";"6550408FAB"
"6550408FAB";"AWARD";"2016-01-26 00:00:00+00:00";"EMILIA ROMAGNA";"140000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"0";"AWARD";"2016-01-26 00:00:00+00:00";"103";"15";"6550408FAB"
"6550408FAB";"CONTRACT-START";"2016-03-21 00:00:00+00:00";"EMILIA ROMAGNA";"140000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"55";"CONTRACT-START";"2016-03-21 00:00:00+00:00";"104";"15";"6550408FAB"
"6550408FAB";"VARIANT";"2017-02-01 00:00:00+00:00";"EMILIA ROMAGNA";"140000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"372";"VARIANT";"2017-02-01 00:00:00+00:00";"105";"15";"6550408FAB"
"6550408FAB";"CONTRACT-END";"2017-12-31 00:00:00+00:00";"EMILIA ROMAGNA";"140000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"705";"CONTRACT-END";"2017-12-31 00:00:00+00:00";"106";"15";"6550408FAB"
"6550416648";"CREATION";"2016-01-26 00:00:00+00:00";"EMILIA ROMAGNA";"136000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"0";"CREATION";"2016-01-26 00:00:00+00:00";"107";"16";"6550416648"
"6550416648";"AWARD";"2016-01-26 00:00:00+00:00";"EMILIA ROMAGNA";"136000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"0";"AWARD";"2016-01-26 00:00:00+00:00";"108";"16";"6550416648"
"6550416648";"CONTRACT-START";"2016-03-21 00:00:00+00:00";"EMILIA ROMAGNA";"136000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"55";"CONTRACT-START";"2016-03-21 00:00:00+00:00";"109";"16";"6550416648"
"6550416648";"VARIANT";"2017-02-01 00:00:00+00:00";"EMILIA ROMAGNA";"136000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"372";"VARIANT";"2017-02-01 00:00:00+00:00";"110";"16";"6550416648"
"6550416648";"CONTRACT-END";"2017-12-31 00:00:00+00:00";"EMILIA ROMAGNA";"136000.0";"FORNITURE";"ORDINARI";"1";"33";"705.0";"705";"CONTRACT-END";"2017-12-31 00:00:00+00:00";"111";"16";"6550416648"
"6554284E3F";"CREATION";"2016-01-14 00:00:00+00:00";"EMILIA ROMAGNA";"300000.0";"FORNITURE";"ORDINARI";"1";"33";"778.0";"0";"CREATION";"2016-01-14 00:00:00+00:00";"112";"17";"6554284E3F"
"6554284E3F";"AWARD";"2016-01-14 00:00:00+00:00";"EMILIA ROMAGNA";"300000.0";"FORNITURE";"ORDINARI";"1";"33";"778.0";"0";"AWARD";"2016-01-14 00:00:00+00:00";"113";"17";"6554284E3F"
"6554284E3F";"CONTRACT-START";"2016-01-21 00:00:00+00:00";"EMILIA ROMAGNA";"300000.0";"FORNITURE";"ORDINARI";"1";"33";"778.0";"7";"CONTRACT-START";"2016-01-21 00:00:00+00:00";"114";"17";"6554284E3F"
"6554284E3F";"CONTRACT-END";"2017-11-30 00:00:00+00:00";"EMILIA ROMAGNA";"300000.0";"FORNITURE";"ORDINARI";"1";"33";"778.0";"686";"CONTRACT-END";"2017-11-30 00:00:00+00:00";"115";"17";"6554284E3F"
"6554284E3F";"VARIANT";"2018-03-02 00:00:00+00:00";"EMILIA ROMAGNA";"300000.0";"FORNITURE";"ORDINARI";"1";"33";"778.0";"778";"VARIANT";"2018-03-02 00:00:00+00:00";"116";"17";"6554284E3F"
"65607641BA";"CREATION";"2016-08-29 00:00:00+00:00";"MOLISE";"856400.0";"FORNITURE";"ORDINARI";"0";"24";"899.04";"0";"CREATION";"2016-08-29 00:00:00+00:00";"117";"18";"65607641BA"
"65607641BA";"AWARD";"2016-11-11 00:00:00+00:00";"MOLISE";"856400.0";"FORNITURE";"ORDINARI";"0";"24";"899.04";"74";"AWARD";"2016-11-11 00:00:00+00:00";"118";"18";"65607641BA"
"65607641BA";"CONTRACT-START";"2017-01-17 00:00:00+00:00";"MOLISE";"856400.0";"FORNITURE";"ORDINARI";"0";"24";"899.04";"141";"CONTRACT-START";"2017-01-17 00:00:00+00:00";"119";"18";"65607641BA"
"65607641BA";"STATUS";"2017-05-11 00:00:00+00:00";"MOLISE";"856400.0";"FORNITURE";"ORDINARI";"0";"24";"899.04";"255";"STATUS";"2017-05-11 00:00:00+00:00";"120";"18";"65607641BA"
"65607641BA";"STATUS";"2017-08-23 00:00:00+00:00";"MOLISE";"856400.0";"FORNITURE";"ORDINARI";"0";"24";"899.04";"359";"STATUS";"2017-08-23 00:00:00+00:00";"121";"18";"65607641BA"
"65607641BA";"STATUS";"2017-11-30 00:00:00+00:00";"MOLISE";"856400.0";"FORNITURE";"ORDINARI";"0";"24";"899.04";"458";"STATUS";"2017-11-30 00:00:00+00:00";"122";"18";"65607641BA"
"65607641BA";"STATUS";"2018-02-06 00:00:00+00:00";"MOLISE";"856400.0";"FORNITURE";"ORDINARI";"0";"24";"899.04";"526";"STATUS";"2018-02-06 00:00:00+00:00";"123";"18";"65607641BA"
"65607641BA";"STATUS";"2018-04-30 00:00:00+00:00";"MOLISE";"856400.0";"FORNITURE";"ORDINARI";"0";"24";"899.04";"609";"STATUS";"2018-04-30 00:00:00+00:00";"124";"18";"65607641BA"
"65607641BA";"STATUS";"2018-07-31 00:00:00+00:00";"MOLISE";"856400.0";"FORNITURE";"ORDINARI";"0";"24";"899.04";"701";"STATUS";"2018-07-31 00:00:00+00:00";"125";"18";"65607641BA"
"6561106BF1";"CREATION";"2016-02-09 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"200000.0";"FORNITURE";"ORDINARI";"1";"65";"445.96";"0";"CREATION";"2016-02-09 00:00:00+00:00";"130";"19";"6561106BF1"
