"case_id";"event_name";"event_timestamp";"tender_region";"tender_amount";"tender_type";"sector";"framework";"cpv";"duration_dd";"duration_partial_dd";"concept:name";"time:timestamp";"@@index";"@@case_index";"case:concept:name"
"6499571FA6";"AWARD";"2016-03-08 00:00:00+00:00";"EMILIA ROMAGNA";"200000.0";"SERVIZI";"ORDINARI";"0";"50";"1024.0";"57";"AWARD";"2016-03-08 00:00:00+00:00";"18";"3";"6499571FA6"
"6499571FA6";"CONTRACT-START";"2016-04-18 00:00:00+00:00";"EMILIA ROMAGNA";"200000.0";"SERVIZI";"ORDINARI";"0";"50";"1024.0";"98";"CONTRACT-START";"2016-04-18 00:00:00+00:00";"19";"3";"6499571FA6"
"6499619745";"CREATION";"2016-01-18 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"40983.61";"SERVIZI";"ORDINARI";"0";"50";"279.96";"0";"CREATION";"2016-01-18 00:00:00+00:00";"23";"4";"6499619745"
"6499619745";"AWARD";"2016-02-05 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"40983.61";"SERVIZI";"ORDINARI";"0";"50";"279.96";"18";"AWARD";"2016-02-05 00:00:00+00:00";"24";"4";"6499619745"
"6499619745";"CONTRACT-START";"2016-03-10 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"40983.61";"SERVIZI";"ORDINARI";"0";"50";"279.96";"52";"CONTRACT-START";"2016-03-10 00:00:00+00:00";"25";"4";"6499619745"
"6507983D74";"CREATION";"2016-06-24 00:00:00+00:00";"PUGLIA";"3597750.0";"SERVIZI";"ORDINARI";"0";"85";"1769.0";"0";"CREATION";"2016-06-24 00:00:00+00:00";"28";"5";"6507983D74"
"6507983D74";"AWARD";"2017-05-18 00:00:00+00:00";"PUGLIA";"3597750.0";"SERVIZI";"ORDINARI";"0";"85";"1769.0";"328";"AWARD";"2017-05-18 00:00:00+00:00";"29";"5";"6507983D74"
"6507983D74";"CONTRACT-START";"2017-09-29 00:00:00+00:00";"PUGLIA";"3597750.0";"SERVIZI";"ORDINARI";"0";"85";"1769.0";"462";"CONTRACT-START";"2017-09-29 00:00:00+00:00";"30";"5";"6507983D74"
"650823094A";"CREATION";"2016-01-22 00:00:00+00:00";"EMILIA ROMAGNA";"612952.11";"SERVIZI";"ORDINARI";"0";"71";"2211.0";"0";"CREATION";"2016-01-22 00:00:00+00:00";"34";"6";"650823094A"
"650823094A";"PUBLICATION-EU";"2016-01-27 00:00:00+00:00";"EMILIA ROMAGNA";"612952.11";"SERVIZI";"ORDINARI";"0";"71";"2211.0";"5";"PUBLICATION-EU";"2016-01-27 00:00:00+00:00";"35";"6";"650823094A"
"650823094A";"PUBLICATION-IT";"2016-01-29 00:00:00+00:00";"EMILIA ROMAGNA";"612952.11";"SERVIZI";"ORDINARI";"0";"71";"2211.0";"7";"PUBLICATION-IT";"2016-01-29 00:00:00+00:00";"36";"6";"650823094A"
"6517617BAF";"CREATION";"2016-04-16 00:00:00+00:00";"PROVINCIA AUTONOMA DI TRENTO";"1560000.0";"SERVIZI";"ORDINARI";"0";"66";"1304.04";"0";"CREATION";"2016-04-16 00:00:00+00:00";"45";"7";"6517617BAF"
"6517617BAF";"PUBLICATION-EU";"2016-04-16 00:00:00+00:00";"PROVINCIA AUTONOMA DI TRENTO";"1560000.0";"SERVIZI";"ORDINARI";"0";"66";"1304.04";"0";"PUBLICATION-EU";"2016-04-16 00:00:00+00:00";"46";"7";"6517617BAF"
"6517617BAF";"AWARD";"2016-09-21 00:00:00+00:00";"PROVINCIA AUTONOMA DI TRENTO";"1560000.0";"SERVIZI";"ORDINARI";"0";"66";"1304.04";"158";"AWARD";"2016-09-21 00:00:00+00:00";"47";"7";"6517617BAF"
"6524113C5A";"CREATION";"2016-01-29 00:00:00+00:00";"PIEMONTE";"184585.0";"SERVIZI";"ORDINARI";"0";"90";"821.96";"0";"CREATION";"2016-01-29 00:00:00+00:00";"55";"8";"6524113C5A"
"6524113C5A";"AWARD";"2016-03-30 00:00:00+00:00";"PIEMONTE";"184585.0";"SERVIZI";"ORDINARI";"0";"90";"821.96";"61";"AWARD";"2016-03-30 00:00:00+00:00";"56";"8";"6524113C5A"
"6524113C5A";"VARIANT";"2016-08-23 00:00:00+00:00";"PIEMONTE";"184585.0";"SERVIZI";"ORDINARI";"0";"90";"821.96";"207";"VARIANT";"2016-08-23 00:00:00+00:00";"57";"8";"6524113C5A"
"6524989F3F";"CREATION";"2016-04-18 00:00:00+00:00";"TOSCANA";"387133.2";"SERVIZI";"ORDINARI";"0";"90";"668.04";"0";"CREATION";"2016-04-18 00:00:00+00:00";"61";"9";"6524989F3F"
"6524989F3F";"PUBLICATION-IT";"2016-04-18 00:00:00+00:00";"TOSCANA";"387133.2";"SERVIZI";"ORDINARI";"0";"90";"668.04";"0";"PUBLICATION-IT";"2016-04-18 00:00:00+00:00";"62";"9";"6524989F3F"
"6524989F3F";"PUBLICATION-EU";"2016-04-19 00:00:00+00:00";"TOSCANA";"387133.2";"SERVIZI";"ORDINARI";"0";"90";"668.04";"1";"PUBLICATION-EU";"2016-04-19 00:00:00+00:00";"63";"9";"6524989F3F"
"6526105835";"CREATION";"2016-01-18 00:00:00+00:00";"VENETO";"169600.0";"SERVIZI";"ORDINARI";"0";"90";"832.96";"0";"CREATION";"2016-01-18 00:00:00+00:00";"72";"10";"6526105835"
"6526105835";"AWARD";"2016-02-11 00:00:00+00:00";"VENETO";"169600.0";"SERVIZI";"ORDINARI";"0";"90";"832.96";"24";"AWARD";"2016-02-11 00:00:00+00:00";"73";"10";"6526105835"
"6526105835";"CONTRACT-START";"2016-04-11 00:00:00+00:00";"VENETO";"169600.0";"SERVIZI";"ORDINARI";"0";"90";"832.96";"84";"CONTRACT-START";"2016-04-11 00:00:00+00:00";"74";"10";"6526105835"
"6528667A6F";"CREATION";"2016-04-06 00:00:00+00:00";"CAMPANIA";"1418523.21";"SERVIZI";"ORDINARI";"0";"55";"450.0";"0";"CREATION";"2016-04-06 00:00:00+00:00";"77";"11";"6528667A6F"
"6528667A6F";"AWARD";"2016-12-30 00:00:00+00:00";"CAMPANIA";"1418523.21";"SERVIZI";"ORDINARI";"0";"55";"450.0";"268";"AWARD";"2016-12-30 00:00:00+00:00";"78";"11";"6528667A6F"
"6528667A6F";"CONTRACT-START";"2017-03-21 00:00:00+00:00";"CAMPANIA";"1418523.21";"SERVIZI";"ORDINARI";"0";"55";"450.0";"349";"CONTRACT-START";"2017-03-21 00:00:00+00:00";"79";"11";"6528667A6F"
"6531197244";"CREATION";"2016-02-11 00:00:00+00:00";"CENTRALE";"200000.0";"SERVIZI";"ORDINARI";"0";"90";"535.96";"0";"CREATION";"2016-02-11 00:00:00+00:00";"85";"12";"6531197244"
"6531197244";"AWARD";"2016-03-15 00:00:00+00:00";"CENTRALE";"200000.0";"SERVIZI";"ORDINARI";"0";"90";"535.96";"33";"AWARD";"2016-03-15 00:00:00+00:00";"86";"12";"6531197244"
"6531197244";"VARIANT";"2016-06-16 00:00:00+00:00";"CENTRALE";"200000.0";"SERVIZI";"ORDINARI";"0";"90";"535.96";"126";"VARIANT";"2016-06-16 00:00:00+00:00";"87";"12";"6531197244"
"6533365F57";"CREATION";"2016-01-09 00:00:00+00:00";"CENTRALE";"61417550.0";"SERVIZI";"ORDINARI";"0";"64";"1633.96";"0";"CREATION";"2016-01-09 00:00:00+00:00";"90";"13";"6533365F57"
"6533365F57";"AWARD";"2016-05-11 00:00:00+00:00";"CENTRALE";"61417550.0";"SERVIZI";"ORDINARI";"0";"64";"1633.96";"123";"AWARD";"2016-05-11 00:00:00+00:00";"91";"13";"6533365F57"
"6533365F57";"CONTRACT-START";"2016-06-20 00:00:00+00:00";"CENTRALE";"61417550.0";"SERVIZI";"ORDINARI";"0";"64";"1633.96";"163";"CONTRACT-START";"2016-06-20 00:00:00+00:00";"92";"13";"6533365F57"
"653414208F";"CREATION";"2016-03-21 00:00:00+00:00";"CAMPANIA";"1512000.0";"SERVIZI";"ORDINARI";"0";"85";"1865.96";"0";"CREATION";"2016-03-21 00:00:00+00:00";"113";"14";"653414208F"
"653414208F";"AWARD";"2016-11-21 00:00:00+00:00";"CAMPANIA";"1512000.0";"SERVIZI";"ORDINARI";"0";"85";"1865.96";"245";"AWARD";"2016-11-21 00:00:00+00:00";"114";"14";"653414208F"
"653414208F";"CONTRACT-START";"2017-05-23 00:00:00+00:00";"CAMPANIA";"1512000.0";"SERVIZI";"ORDINARI";"0";"85";"1865.96";"428";"CONTRACT-START";"2017-05-23 00:00:00+00:00";"115";"14";"653414208F"
"654440128D";"CREATION";"2016-01-08 00:00:00+00:00";"PIEMONTE";"138550.55";"SERVIZI";"ORDINARI";"0";"60";"258.96";"0";"CREATION";"2016-01-08 00:00:00+00:00";"135";"15";"654440128D"
"654440128D";"AWARD";"2016-02-10 00:00:00+00:00";"PIEMONTE";"138550.55";"SERVIZI";"ORDINARI";"0";"60";"258.96";"33";"AWARD";"2016-02-10 00:00:00+00:00";"136";"15";"654440128D"
"654440128D";"CONTRACT-START";"2016-04-19 00:00:00+00:00";"PIEMONTE";"138550.55";"SERVIZI";"ORDINARI";"0";"60";"258.96";"102";"CONTRACT-START";"2016-04-19 00:00:00+00:00";"137";"15";"654440128D"
"6544660847";"CREATION";"2016-01-08 00:00:00+00:00";"VALLE DAOSTA";"85000.0";"SERVIZI";"ORDINARI";"0";"90";"579.96";"0";"CREATION";"2016-01-08 00:00:00+00:00";"142";"16";"6544660847"
"6544660847";"AWARD";"2016-03-18 00:00:00+00:00";"VALLE DAOSTA";"85000.0";"SERVIZI";"ORDINARI";"0";"90";"579.96";"70";"AWARD";"2016-03-18 00:00:00+00:00";"143";"16";"6544660847"
"6544660847";"CONTRACT-START";"2016-04-19 00:00:00+00:00";"VALLE DAOSTA";"85000.0";"SERVIZI";"ORDINARI";"0";"90";"579.96";"102";"CONTRACT-START";"2016-04-19 00:00:00+00:00";"144";"16";"6544660847"
"6550823626";"CREATION";"2016-01-15 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"416930.0";"SERVIZI";"ORDINARI";"0";"18";"1385.0";"0";"CREATION";"2016-01-15 00:00:00+00:00";"157";"17";"6550823626"
"6550823626";"AWARD";"2016-05-03 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"416930.0";"SERVIZI";"ORDINARI";"0";"18";"1385.0";"109";"AWARD";"2016-05-03 00:00:00+00:00";"158";"17";"6550823626"
"6550823626";"CONTRACT-START";"2016-08-01 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"416930.0";"SERVIZI";"ORDINARI";"0";"18";"1385.0";"199";"CONTRACT-START";"2016-08-01 00:00:00+00:00";"159";"17";"6550823626"
"6551716713";"CREATION";"2016-03-18 00:00:00+00:00";"SICILIA";"80000.0";"SERVIZI";"ORDINARI";"0";"71";"124.96";"0";"CREATION";"2016-03-18 00:00:00+00:00";"163";"18";"6551716713"
"6551716713";"AWARD";"2016-03-25 00:00:00+00:00";"SICILIA";"80000.0";"SERVIZI";"ORDINARI";"0";"71";"124.96";"7";"AWARD";"2016-03-25 00:00:00+00:00";"164";"18";"6551716713"
"6551716713";"CONTRACT-START";"2016-03-25 00:00:00+00:00";"SICILIA";"80000.0";"SERVIZI";"ORDINARI";"0";"71";"124.96";"7";"CONTRACT-START";"2016-03-25 00:00:00+00:00";"165";"18";"6551716713"
"655324767F";"CREATION";"2016-02-05 00:00:00+00:00";"TOSCANA";"201813.0";"SERVIZI";"ORDINARI";"0";"50";"937.96";"0";"CREATION";"2016-02-05 00:00:00+00:00";"168";"19";"655324767F"
"655324767F";"AWARD";"2016-05-27 00:00:00+00:00";"TOSCANA";"201813.0";"SERVIZI";"ORDINARI";"0";"50";"937.96";"112";"AWARD";"2016-05-27 00:00:00+00:00";"169";"19";"655324767F"
"655324767F";"CONTRACT-START";"2016-10-26 00:00:00+00:00";"TOSCANA";"201813.0";"SERVIZI";"ORDINARI";"0";"50";"937.96";"264";"CONTRACT-START";"2016-10-26 00:00:00+00:00";"170";"19";"655324767F"
"65549514AF";"CREATION";"2016-01-22 00:00:00+00:00";"UMBRIA";"195000.0";"SERVIZI";"ORDINARI";"0";"98";"1254.96";"0";"CREATION";"2016-01-22 00:00:00+00:00";"176";"20";"65549514AF"
"65549514AF";"AWARD";"2016-04-13 00:00:00+00:00";"UMBRIA";"195000.0";"SERVIZI";"ORDINARI";"0";"98";"1254.96";"82";"AWARD";"2016-04-13 00:00:00+00:00";"177";"20";"65549514AF"
"65549514AF";"CONTRACT-START";"2016-04-14 00:00:00+00:00";"UMBRIA";"195000.0";"SERVIZI";"ORDINARI";"0";"98";"1254.96";"83";"CONTRACT-START";"2016-04-14 00:00:00+00:00";"178";"20";"65549514AF"
"6555355214";"CREATION";"2016-01-15 00:00:00+00:00";"CENTRALE";"48000.0";"SERVIZI";"ORDINARI";"0";"98";"1126.0";"0";"CREATION";"2016-01-15 00:00:00+00:00";"182";"21";"6555355214"
"6555355214";"AWARD";"2016-02-11 00:00:00+00:00";"CENTRALE";"48000.0";"SERVIZI";"ORDINARI";"0";"98";"1126.0";"27";"AWARD";"2016-02-11 00:00:00+00:00";"183";"21";"6555355214"
"6555355214";"CONTRACT-START";"2016-02-12 00:00:00+00:00";"CENTRALE";"48000.0";"SERVIZI";"ORDINARI";"0";"98";"1126.0";"28";"CONTRACT-START";"2016-02-12 00:00:00+00:00";"184";"21";"6555355214"
"6559077192";"CREATION";"2016-02-05 00:00:00+00:00";"CENTRALE";"420000.0";"SERVIZI";"ORDINARI";"0";"64";"1651.96";"0";"CREATION";"2016-02-05 00:00:00+00:00";"187";"22";"6559077192"
"6559077192";"AWARD";"2016-04-28 00:00:00+00:00";"CENTRALE";"420000.0";"SERVIZI";"ORDINARI";"0";"64";"1651.96";"83";"AWARD";"2016-04-28 00:00:00+00:00";"188";"22";"6559077192"
"6559077192";"CONTRACT-START";"2016-07-15 00:00:00+00:00";"CENTRALE";"420000.0";"SERVIZI";"ORDINARI";"0";"64";"1651.96";"161";"CONTRACT-START";"2016-07-15 00:00:00+00:00";"189";"22";"6559077192"
"65598439AF";"CREATION";"2016-01-26 00:00:00+00:00";"CENTRALE";"98986.05";"SERVIZI";"ORDINARI";"0";"85";"1220.96";"0";"CREATION";"2016-01-26 00:00:00+00:00";"192";"23";"65598439AF"
"65598439AF";"AWARD";"2016-02-16 00:00:00+00:00";"CENTRALE";"98986.05";"SERVIZI";"ORDINARI";"0";"85";"1220.96";"21";"AWARD";"2016-02-16 00:00:00+00:00";"193";"23";"65598439AF"
"65598439AF";"CONTRACT-START";"2016-04-12 00:00:00+00:00";"CENTRALE";"98986.05";"SERVIZI";"ORDINARI";"0";"85";"1220.96";"77";"CONTRACT-START";"2016-04-12 00:00:00+00:00";"194";"23";"65598439AF"
"65636596C0";"CREATION";"2016-02-24 00:00:00+00:00";"CENTRALE";"187390.0";"SERVIZI";"ORDINARI";"0";"90";"1375.0";"0";"CREATION";"2016-02-24 00:00:00+00:00";"197";"24";"65636596C0"
"65636596C0";"AWARD";"2016-05-11 00:00:00+00:00";"CENTRALE";"187390.0";"SERVIZI";"ORDINARI";"0";"90";"1375.0";"77";"AWARD";"2016-05-11 00:00:00+00:00";"198";"24";"65636596C0"
"65636596C0";"CONTRACT-START";"2016-05-31 00:00:00+00:00";"CENTRALE";"187390.0";"SERVIZI";"ORDINARI";"0";"90";"1375.0";"97";"CONTRACT-START";"2016-05-31 00:00:00+00:00";"199";"24";"65636596C0"
"6564830D15";"CREATION";"2016-02-01 00:00:00+00:00";"PIEMONTE";"181300.0";"SERVIZI";"ORDINARI";"0";"90";"484.96";"0";"CREATION";"2016-02-01 00:00:00+00:00";"202";"25";"6564830D15"
"6564830D15";"PUBLICATION-IT";"2016-02-01 00:00:00+00:00";"PIEMONTE";"181300.0";"SERVIZI";"ORDINARI";"0";"90";"484.96";"0";"PUBLICATION-IT";"2016-02-01 00:00:00+00:00";"203";"25";"6564830D15"
"6564830D15";"AWARD";"2016-02-19 00:00:00+00:00";"PIEMONTE";"181300.0";"SERVIZI";"ORDINARI";"0";"90";"484.96";"18";"AWARD";"2016-02-19 00:00:00+00:00";"204";"25";"6564830D15"
"6566107AE6";"CREATION";"2016-02-02 00:00:00+00:00";"CENTRALE";"206810.0";"SERVIZI";"ORDINARI";"0";"90";"1243.96";"0";"CREATION";"2016-02-02 00:00:00+00:00";"208";"26";"6566107AE6"
"6566107AE6";"AWARD";"2016-05-03 00:00:00+00:00";"CENTRALE";"206810.0";"SERVIZI";"ORDINARI";"0";"90";"1243.96";"91";"AWARD";"2016-05-03 00:00:00+00:00";"209";"26";"6566107AE6"
"6566107AE6";"CONTRACT-START";"2016-06-21 00:00:00+00:00";"CENTRALE";"206810.0";"SERVIZI";"ORDINARI";"0";"90";"1243.96";"140";"CONTRACT-START";"2016-06-21 00:00:00+00:00";"210";"26";"6566107AE6"
"65671832DA";"CREATION";"2016-02-03 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"187500.0";"SERVIZI";"ORDINARI";"0";"55";"1427.0";"0";"CREATION";"2016-02-03 00:00:00+00:00";"214";"27";"65671832DA"
"65671832DA";"AWARD";"2016-03-03 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"187500.0";"SERVIZI";"ORDINARI";"0";"55";"1427.0";"29";"AWARD";"2016-03-03 00:00:00+00:00";"215";"27";"65671832DA"
"65671832DA";"CONTRACT-START";"2016-03-21 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"187500.0";"SERVIZI";"ORDINARI";"0";"55";"1427.0";"47";"CONTRACT-START";"2016-03-21 00:00:00+00:00";"216";"27";"65671832DA"
"6568079640";"CREATION";"2016-02-03 00:00:00+00:00";"PROVINCIA AUTONOMA DI TRENTO";"126352.0";"SERVIZI";"ORDINARI";"0";"90";"877.96";"0";"CREATION";"2016-02-03 00:00:00+00:00";"219";"28";"6568079640"
"6568079640";"AWARD";"2016-02-29 00:00:00+00:00";"PROVINCIA AUTONOMA DI TRENTO";"126352.0";"SERVIZI";"ORDINARI";"0";"90";"877.96";"26";"AWARD";"2016-02-29 00:00:00+00:00";"220";"28";"6568079640"
"6568079640";"CONTRACT-START";"2016-02-29 00:00:00+00:00";"PROVINCIA AUTONOMA DI TRENTO";"126352.0";"SERVIZI";"ORDINARI";"0";"90";"877.96";"26";"CONTRACT-START";"2016-02-29 00:00:00+00:00";"221";"28";"6568079640"
"6568207FDE";"CREATION";"2016-03-01 00:00:00+00:00";"EMILIA ROMAGNA";"66900.0";"SERVIZI";"ORDINARI";"0";"71";"874.96";"0";"CREATION";"2016-03-01 00:00:00+00:00";"227";"29";"6568207FDE"
"6568207FDE";"AWARD";"2016-06-07 00:00:00+00:00";"EMILIA ROMAGNA";"66900.0";"SERVIZI";"ORDINARI";"0";"71";"874.96";"98";"AWARD";"2016-06-07 00:00:00+00:00";"228";"29";"6568207FDE"
"6568207FDE";"CONTRACT-START";"2016-09-01 00:00:00+00:00";"EMILIA ROMAGNA";"66900.0";"SERVIZI";"ORDINARI";"0";"71";"874.96";"184";"CONTRACT-START";"2016-09-01 00:00:00+00:00";"229";"29";"6568207FDE"
"6568745BD8";"CREATION";"2016-01-28 00:00:00+00:00";"CENTRALE";"110700.0";"SERVIZI";"ORDINARI";"0";"79";"734.0";"0";"CREATION";"2016-01-28 00:00:00+00:00";"233";"30";"6568745BD8"
"6568745BD8";"AWARD";"2016-01-30 00:00:00+00:00";"CENTRALE";"110700.0";"SERVIZI";"ORDINARI";"0";"79";"734.0";"2";"AWARD";"2016-01-30 00:00:00+00:00";"234";"30";"6568745BD8"
"6568745BD8";"CONTRACT-START";"2016-01-30 00:00:00+00:00";"CENTRALE";"110700.0";"SERVIZI";"ORDINARI";"0";"79";"734.0";"2";"CONTRACT-START";"2016-01-30 00:00:00+00:00";"235";"30";"6568745BD8"
"65705247ED";"CREATION";"2016-02-02 00:00:00+00:00";"CENTRALE";"197054.0";"SERVIZI";"ORDINARI";"0";"71";"381.0";"0";"CREATION";"2016-02-02 00:00:00+00:00";"238";"31";"65705247ED"
"65705247ED";"AWARD";"2016-03-07 00:00:00+00:00";"CENTRALE";"197054.0";"SERVIZI";"ORDINARI";"0";"71";"381.0";"34";"AWARD";"2016-03-07 00:00:00+00:00";"239";"31";"65705247ED"
"65705247ED";"CONTRACT-START";"2016-04-26 00:00:00+00:00";"CENTRALE";"197054.0";"SERVIZI";"ORDINARI";"0";"71";"381.0";"84";"CONTRACT-START";"2016-04-26 00:00:00+00:00";"240";"31";"65705247ED"
"6571406FC4";"CREATION";"2016-02-01 00:00:00+00:00";"CENTRALE";"100000.0";"SERVIZI";"ORDINARI";"0";"90";"1306.96";"0";"CREATION";"2016-02-01 00:00:00+00:00";"243";"32";"6571406FC4"
"6571406FC4";"AWARD";"2016-05-10 00:00:00+00:00";"CENTRALE";"100000.0";"SERVIZI";"ORDINARI";"0";"90";"1306.96";"99";"AWARD";"2016-05-10 00:00:00+00:00";"244";"32";"6571406FC4"
"6571406FC4";"CONTRACT-START";"2016-08-04 00:00:00+00:00";"CENTRALE";"100000.0";"SERVIZI";"ORDINARI";"0";"90";"1306.96";"185";"CONTRACT-START";"2016-08-04 00:00:00+00:00";"245";"32";"6571406FC4"
"6571768A81";"CREATION";"2016-03-04 00:00:00+00:00";"CENTRALE";"56000.0";"SERVIZI";"ORDINARI";"0";"50";"432.96";"0";"CREATION";"2016-03-04 00:00:00+00:00";"248";"33";"6571768A81"
"6571768A81";"AWARD";"2016-05-03 00:00:00+00:00";"CENTRALE";"56000.0";"SERVIZI";"ORDINARI";"0";"50";"432.96";"60";"AWARD";"2016-05-03 00:00:00+00:00";"249";"33";"6571768A81"
"6571768A81";"CONTRACT-START";"2016-05-09 00:00:00+00:00";"CENTRALE";"56000.0";"SERVIZI";"ORDINARI";"0";"50";"432.96";"66";"CONTRACT-START";"2016-05-09 00:00:00+00:00";"250";"33";"6571768A81"
"6577535198";"CREATION";"2016-04-13 00:00:00+00:00";"CENTRALE";"278239.0";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"0";"CREATION";"2016-04-13 00:00:00+00:00";"253";"34";"6577535198"
"6577535198";"AWARD";"2016-07-26 00:00:00+00:00";"CENTRALE";"278239.0";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"104";"AWARD";"2016-07-26 00:00:00+00:00";"254";"34";"6577535198"
"6577535198";"CONTRACT-START";"2016-11-11 00:00:00+00:00";"CENTRALE";"278239.0";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"212";"CONTRACT-START";"2016-11-11 00:00:00+00:00";"255";"34";"6577535198"
"6577559565";"CREATION";"2016-04-13 00:00:00+00:00";"CENTRALE";"278239.0";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"0";"CREATION";"2016-04-13 00:00:00+00:00";"259";"35";"6577559565"
"6577559565";"AWARD";"2016-07-26 00:00:00+00:00";"CENTRALE";"278239.0";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"104";"AWARD";"2016-07-26 00:00:00+00:00";"260";"35";"6577559565"
"6577559565";"CONTRACT-START";"2016-11-11 00:00:00+00:00";"CENTRALE";"278239.0";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"212";"CONTRACT-START";"2016-11-11 00:00:00+00:00";"261";"35";"6577559565"
"6577571F49";"CREATION";"2016-04-13 00:00:00+00:00";"CENTRALE";"301454.75";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"0";"CREATION";"2016-04-13 00:00:00+00:00";"264";"36";"6577571F49"
"6577571F49";"AWARD";"2016-07-26 00:00:00+00:00";"CENTRALE";"301454.75";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"104";"AWARD";"2016-07-26 00:00:00+00:00";"265";"36";"6577571F49"
"6577571F49";"CONTRACT-START";"2016-11-11 00:00:00+00:00";"CENTRALE";"301454.75";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"212";"CONTRACT-START";"2016-11-11 00:00:00+00:00";"266";"36";"6577571F49"
"65775741C7";"CREATION";"2016-04-13 00:00:00+00:00";"CENTRALE";"324570.5";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"0";"CREATION";"2016-04-13 00:00:00+00:00";"269";"37";"65775741C7"
"65775741C7";"AWARD";"2016-07-26 00:00:00+00:00";"CENTRALE";"324570.5";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"104";"AWARD";"2016-07-26 00:00:00+00:00";"270";"37";"65775741C7"
"65775741C7";"CONTRACT-START";"2016-11-25 00:00:00+00:00";"CENTRALE";"324570.5";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"226";"CONTRACT-START";"2016-11-25 00:00:00+00:00";"271";"37";"65775741C7"
"65775806B9";"CREATION";"2016-04-13 00:00:00+00:00";"CENTRALE";"370902.0";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"0";"CREATION";"2016-04-13 00:00:00+00:00";"274";"38";"65775806B9"
"65775806B9";"AWARD";"2016-07-26 00:00:00+00:00";"CENTRALE";"370902.0";"SERVIZI";"ORDINARI";"0";"90";"1305.04";"104";"AWARD";"2016-07-26 00:00:00+00:00";"275";"38";"65775806B9"
