"case_id";"event_name";"event_timestamp";"tender_region";"tender_amount";"tender_type";"sector";"framework";"cpv";"duration_dd";"duration_partial_dd";"concept:name";"time:timestamp";"@@index";"@@case_index";"case:concept:name"
"6732232D95";"CREATION";"2016-05-31 00:00:00+00:00";"EMILIA ROMAGNA";"51792.67";"SERVIZI";"ORDINARI";"0";"72";"214.04";"0";"CREATION";"2016-05-31 00:00:00+00:00";"1984";"252";"6732232D95"
"6734267CEB";"CREATION";"2016-06-23 00:00:00+00:00";"LAZIO";"180000.0";"SERVIZI";"ORDINARI";"0";"79";"599.04";"0";"CREATION";"2016-06-23 00:00:00+00:00";"1989";"253";"6734267CEB"
"673474468F";"CREATION";"2016-06-24 00:00:00+00:00";"CENTRALE";"400513.0";"SERVIZI";"ORDINARI";"1";"71";"1097.0";"0";"CREATION";"2016-06-24 00:00:00+00:00";"1995";"254";"673474468F"
"673563235D";"CREATION";"2016-07-01 00:00:00+00:00";"PIEMONTE";"1632000.0";"SERVIZI";"ORDINARI";"0";"55";"2282.0";"0";"CREATION";"2016-07-01 00:00:00+00:00";"2000";"255";"673563235D"
"673573585B";"CREATION";"2016-06-29 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"41938.5";"SERVIZI";"ORDINARI";"0";"98";"458.0";"0";"CREATION";"2016-06-29 00:00:00+00:00";"2021";"256";"673573585B"
"67378444C3";"CREATION";"2016-06-27 00:00:00+00:00";"CENTRALE";"80000.0";"SERVIZI";"ORDINARI";"0";"72";"187.04";"0";"CREATION";"2016-06-27 00:00:00+00:00";"2026";"257";"67378444C3"
"67383137CA";"CREATION";"2016-06-30 00:00:00+00:00";"PIEMONTE";"60000.0";"SERVIZI";"ORDINARI";"0";"50";"923.04";"0";"CREATION";"2016-06-30 00:00:00+00:00";"2031";"258";"67383137CA"
"6739368E65";"CREATION";"2016-07-01 00:00:00+00:00";"EMILIA ROMAGNA";"73800.0";"SERVIZI";"ORDINARI";"0";"85";"493.04";"0";"CREATION";"2016-07-01 00:00:00+00:00";"2036";"259";"6739368E65"
"6739416604";"CREATION";"2016-07-13 00:00:00+00:00";"TOSCANA";"128410.17";"SERVIZI";"ORDINARI";"0";"50";"991.04";"0";"CREATION";"2016-07-13 00:00:00+00:00";"2041";"260";"6739416604"
"67394355B2";"CREATION";"2016-06-30 00:00:00+00:00";"EMILIA ROMAGNA";"205000.0";"SERVIZI";"ORDINARI";"0";"77";"654.0";"0";"CREATION";"2016-06-30 00:00:00+00:00";"2046";"261";"67394355B2"
"6740161CCD";"CREATION";"2016-08-18 00:00:00+00:00";"CENTRALE";"177000.0";"SERVIZI";"ORDINARI";"0";"55";"475.04";"0";"CREATION";"2016-08-18 00:00:00+00:00";"2053";"262";"6740161CCD"
"67402072C6";"CREATION";"2016-06-29 00:00:00+00:00";"PUGLIA";"318200.0";"SERVIZI";"ORDINARI";"0";"72";"224.04";"0";"CREATION";"2016-06-29 00:00:00+00:00";"2058";"263";"67402072C6"
"67405795C1";"CREATION";"2016-06-30 00:00:00+00:00";"TOSCANA";"132482.75";"SERVIZI";"ORDINARI";"1";"72";"718.0";"0";"CREATION";"2016-06-30 00:00:00+00:00";"2063";"264";"67405795C1"
"6741158390";"CREATION";"2016-06-07 00:00:00+00:00";"PROVINCIA AUTONOMA DI TRENTO";"200000.0";"SERVIZI";"ORDINARI";"0";"85";"1118.0";"0";"CREATION";"2016-06-07 00:00:00+00:00";"2068";"265";"6741158390"
"67414959A8";"CREATION";"2016-08-09 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"137150.0";"SERVIZI";"ORDINARI";"0";"90";"282.0";"0";"CREATION";"2016-08-09 00:00:00+00:00";"2078";"266";"67414959A8"
"674166993F";"CREATION";"2016-06-24 00:00:00+00:00";"CENTRALE";"3564308.92";"SERVIZI";"ORDINARI";"1";"64";"190.04";"0";"CREATION";"2016-06-24 00:00:00+00:00";"2083";"267";"674166993F"
"67419300A4";"CREATION";"2016-07-06 00:00:00+00:00";"EMILIA ROMAGNA";"46442.0";"SERVIZI";"ORDINARI";"0";"90";"451.0";"0";"CREATION";"2016-07-06 00:00:00+00:00";"2088";"268";"67419300A4"
"6742469D6C";"CREATION";"2016-08-04 00:00:00+00:00";"EMILIA ROMAGNA";"200000.0";"SERVIZI";"ORDINARI";"0";"90";"757.0";"0";"CREATION";"2016-08-04 00:00:00+00:00";"2093";"269";"6742469D6C"
"67431943B9";"CREATION";"2016-06-28 00:00:00+00:00";"CENTRALE";"90000.0";"SERVIZI";"ORDINARI";"0";"72";"738.0";"0";"CREATION";"2016-06-28 00:00:00+00:00";"2098";"270";"67431943B9"
"67432913C5";"CREATION";"2016-07-02 00:00:00+00:00";"TOSCANA";"208000.0";"SERVIZI";"ORDINARI";"0";"72";"667.0";"0";"CREATION";"2016-07-02 00:00:00+00:00";"2103";"271";"67432913C5"
"6743453973";"CREATION";"2016-09-01 00:00:00+00:00";"PROVINCIA AUTONOMA DI TRENTO";"162750.0";"SERVIZI";"ORDINARI";"0";"50";"273.0";"0";"CREATION";"2016-09-01 00:00:00+00:00";"2109";"272";"6743453973"
"674395146B";"CREATION";"2016-07-28 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"51666.12";"SERVIZI";"ORDINARI";"0";"79";"480.04";"0";"CREATION";"2016-07-28 00:00:00+00:00";"2115";"273";"674395146B"
"6745126E0C";"CREATION";"2016-08-03 00:00:00+00:00";"CENTRALE";"206250.0";"SERVIZI";"ORDINARI";"0";"45";"660.0";"0";"CREATION";"2016-08-03 00:00:00+00:00";"2121";"274";"6745126E0C"
"6745858A1E";"CREATION";"2016-07-05 00:00:00+00:00";"CENTRALE";"543749.04";"SERVIZI";"ORDINARI";"0";"79";"428.0";"0";"CREATION";"2016-07-05 00:00:00+00:00";"2126";"275";"6745858A1E"
"6748461E2D";"CREATION";"2016-07-15 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"88610.0";"SERVIZI";"ORDINARI";"0";"85";"742.0";"0";"CREATION";"2016-07-15 00:00:00+00:00";"2133";"276";"6748461E2D"
"6749188620";"CREATION";"2016-07-08 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"94399.55";"SERVIZI";"ORDINARI";"0";"71";"902.04";"0";"CREATION";"2016-07-08 00:00:00+00:00";"2138";"277";"6749188620"
"6749376146";"CREATION";"2016-09-10 00:00:00+00:00";"LAZIO";"2504000.0";"SERVIZI";"ORDINARI";"0";"90";"1096.0";"0";"CREATION";"2016-09-10 00:00:00+00:00";"2144";"278";"6749376146"
"6749699BCF";"CREATION";"2016-07-26 00:00:00+00:00";"CAMPANIA";"7394400.0";"SERVIZI";"ORDINARI";"0";"90";"1304.04";"0";"CREATION";"2016-07-26 00:00:00+00:00";"2181";"279";"6749699BCF"
"67503916DF";"CREATION";"2016-07-08 00:00:00+00:00";"TOSCANA";"131800.0";"SERVIZI";"ORDINARI";"0";"55";"385.0";"0";"CREATION";"2016-07-08 00:00:00+00:00";"2224";"280";"67503916DF"
"675040419B";"CREATION";"2016-07-11 00:00:00+00:00";"TOSCANA";"226784.64";"SERVIZI";"ORDINARI";"0";"79";"446.0";"0";"CREATION";"2016-07-11 00:00:00+00:00";"2229";"281";"675040419B"
"675089679C";"CREATION";"2016-07-13 00:00:00+00:00";"CENTRALE";"176100.0";"SERVIZI";"ORDINARI";"0";"50";"783.0";"0";"CREATION";"2016-07-13 00:00:00+00:00";"2234";"282";"675089679C"
"67509747FA";"CREATION";"2016-08-11 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"50000.0";"SERVIZI";"ORDINARI";"0";"50";"581.04";"0";"CREATION";"2016-08-11 00:00:00+00:00";"2239";"283";"67509747FA"
"6751459836";"CREATION";"2016-07-12 00:00:00+00:00";"CENTRALE";"120000.0";"SERVIZI";"ORDINARI";"0";"63";"643.0";"0";"CREATION";"2016-07-12 00:00:00+00:00";"2247";"284";"6751459836"
"67514722F2";"CREATION";"2016-09-05 00:00:00+00:00";"EMILIA ROMAGNA";"150500.0";"SERVIZI";"ORDINARI";"0";"90";"298.0";"0";"CREATION";"2016-09-05 00:00:00+00:00";"2252";"285";"67514722F2"
"6751951E37";"CREATION";"2016-09-30 00:00:00+00:00";"SARDEGNA";"441459.83";"SERVIZI";"ORDINARI";"0";"98";"881.04";"0";"CREATION";"2016-09-30 00:00:00+00:00";"2257";"286";"6751951E37"
"675292412D";"CREATION";"2016-07-12 00:00:00+00:00";"CENTRALE";"1091822.2";"SERVIZI";"ORDINARI";"0";"50";"466.0";"0";"CREATION";"2016-07-12 00:00:00+00:00";"2264";"287";"675292412D"
"67529674A8";"CREATION";"2016-07-13 00:00:00+00:00";"EMILIA ROMAGNA";"58268.76";"SERVIZI";"ORDINARI";"0";"77";"638.0";"0";"CREATION";"2016-07-13 00:00:00+00:00";"2275";"288";"67529674A8"
"6753288D8B";"CREATION";"2016-07-11 00:00:00+00:00";"PUGLIA";"80800.0";"SERVIZI";"ORDINARI";"0";"90";"98.0";"0";"CREATION";"2016-07-11 00:00:00+00:00";"2280";"289";"6753288D8B"
"6754754755";"CREATION";"2016-07-15 00:00:00+00:00";"ABRUZZO";"629730.0";"SERVIZI";"ORDINARI";"0";"60";"847.04";"0";"CREATION";"2016-07-15 00:00:00+00:00";"2285";"290";"6754754755"
"6756141FE9";"CREATION";"2016-07-21 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"1965100.0";"SERVIZI";"ORDINARI";"0";"90";"378.0";"0";"CREATION";"2016-07-21 00:00:00+00:00";"2319";"291";"6756141FE9"
"67564563DF";"CREATION";"2016-07-20 00:00:00+00:00";"EMILIA ROMAGNA";"256460.0";"SERVIZI";"ORDINARI";"0";"98";"894.04";"0";"CREATION";"2016-07-20 00:00:00+00:00";"2331";"292";"67564563DF"
"675729583B";"CREATION";"2016-07-15 00:00:00+00:00";"TOSCANA";"88426.24";"SERVIZI";"ORDINARI";"0";"72";"593.04";"0";"CREATION";"2016-07-15 00:00:00+00:00";"2345";"293";"675729583B"
"6757457DE9";"CREATION";"2016-07-11 00:00:00+00:00";"CENTRALE";"89034.55";"SERVIZI";"ORDINARI";"1";"71";"1115.0";"0";"CREATION";"2016-07-11 00:00:00+00:00";"2350";"294";"6757457DE9"
"675746762C";"CREATION";"2016-07-11 00:00:00+00:00";"CENTRALE";"308320.35";"SERVIZI";"ORDINARI";"1";"71";"1450.0";"0";"CREATION";"2016-07-11 00:00:00+00:00";"2357";"295";"675746762C"
"6757885F1B";"CREATION";"2016-07-11 00:00:00+00:00";"CENTRALE";"113140.36";"SERVIZI";"ORDINARI";"1";"71";"1115.0";"0";"CREATION";"2016-07-11 00:00:00+00:00";"2366";"296";"6757885F1B"
"6758320617";"CREATION";"2016-07-18 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"97996.69";"SERVIZI";"ORDINARI";"0";"71";"1166.0";"0";"CREATION";"2016-07-18 00:00:00+00:00";"2372";"297";"6758320617"
"67605874E1";"CREATION";"2016-07-22 00:00:00+00:00";"MARCHE";"55345.89";"SERVIZI";"ORDINARI";"0";"55";"370.0";"0";"CREATION";"2016-07-22 00:00:00+00:00";"2380";"298";"67605874E1"
"6761120CB7";"CREATION";"2016-08-05 00:00:00+00:00";"CALABRIA";"130000.0";"SERVIZI";"ORDINARI";"0";"48";"279.0";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2385";"299";"6761120CB7"
"67614225F1";"CREATION";"2016-07-29 00:00:00+00:00";"EMILIA ROMAGNA";"264816.46";"SERVIZI";"ORDINARI";"0";"79";"367.0";"0";"CREATION";"2016-07-29 00:00:00+00:00";"2390";"300";"67614225F1"
"6761977FEE";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"75992.71";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2395";"301";"6761977FEE"
"676236829C";"CREATION";"2016-07-25 00:00:00+00:00";"TOSCANA";"95800.0";"SERVIZI";"ORDINARI";"0";"60";"49.0";"0";"CREATION";"2016-07-25 00:00:00+00:00";"2400";"302";"676236829C"
"6762439D30";"CREATION";"2016-08-04 00:00:00+00:00";"TOSCANA";"47818.99";"SERVIZI";"ORDINARI";"0";"77";"545.04";"0";"CREATION";"2016-08-04 00:00:00+00:00";"2405";"303";"6762439D30"
"6762475AE6";"CREATION";"2016-08-04 00:00:00+00:00";"TOSCANA";"77633.85";"SERVIZI";"ORDINARI";"0";"90";"545.04";"0";"CREATION";"2016-08-04 00:00:00+00:00";"2410";"304";"6762475AE6"
"6762490748";"CREATION";"2016-08-04 00:00:00+00:00";"TOSCANA";"181162.34";"SERVIZI";"ORDINARI";"0";"90";"545.04";"0";"CREATION";"2016-08-04 00:00:00+00:00";"2415";"305";"6762490748"
"6762500F86";"CREATION";"2016-08-04 00:00:00+00:00";"TOSCANA";"119659.47";"SERVIZI";"ORDINARI";"0";"90";"545.04";"0";"CREATION";"2016-08-04 00:00:00+00:00";"2420";"306";"6762500F86"
"6763309B23";"CREATION";"2016-08-16 00:00:00+00:00";"TOSCANA";"153600.0";"SERVIZI";"ORDINARI";"0";"60";"493.04";"0";"CREATION";"2016-08-16 00:00:00+00:00";"2425";"307";"6763309B23"
"6763424A0A";"CREATION";"2016-07-22 00:00:00+00:00";"CENTRALE";"109961.0";"SERVIZI";"ORDINARI";"0";"92";"361.0";"0";"CREATION";"2016-07-22 00:00:00+00:00";"2432";"308";"6763424A0A"
"6763715A2E";"CREATION";"2016-08-10 00:00:00+00:00";"BASILICATA";"4762800.0";"SERVIZI";"ORDINARI";"0";"55";"2120.0";"0";"CREATION";"2016-08-10 00:00:00+00:00";"2437";"309";"6763715A2E"
"67640720CC";"CREATION";"2016-07-29 00:00:00+00:00";"CENTRALE";"1610762.72";"SERVIZI";"ORDINARI";"0";"50";"377.0";"0";"CREATION";"2016-07-29 00:00:00+00:00";"2450";"310";"67640720CC"
"676489364D";"CREATION";"2016-07-19 00:00:00+00:00";"PUGLIA";"774814.76";"SERVIZI";"ORDINARI";"1";"64";"996.0";"0";"CREATION";"2016-07-19 00:00:00+00:00";"2458";"311";"676489364D"
"67649873E0";"CREATION";"2016-07-26 00:00:00+00:00";"LAZIO";"40000.0";"SERVIZI";"ORDINARI";"0";"66";"554.04";"0";"CREATION";"2016-07-26 00:00:00+00:00";"2469";"312";"67649873E0"
"6765076D4F";"CREATION";"2016-07-28 00:00:00+00:00";"CENTRALE";"479018.53";"SERVIZI";"ORDINARI";"0";"71";"1104.0";"0";"CREATION";"2016-07-28 00:00:00+00:00";"2474";"313";"6765076D4F"
"67653374B4";"CREATION";"2016-12-30 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"94784.07";"SERVIZI";"ORDINARI";"0";"71";"1644.96";"0";"CREATION";"2016-12-30 00:00:00+00:00";"2479";"314";"67653374B4"
"67655769ED";"CREATION";"2016-08-03 00:00:00+00:00";"CALABRIA";"95000.0";"SERVIZI";"ORDINARI";"0";"71";"146.04";"0";"CREATION";"2016-08-03 00:00:00+00:00";"2484";"315";"67655769ED"
"6765813D80";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"66000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2489";"316";"6765813D80"
"6765831C5B";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"66000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2494";"317";"6765831C5B"
"6765892EB1";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"64000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2499";"318";"6765892EB1"
"67659140DD";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"44000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2504";"319";"67659140DD"
"6765927B94";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"42000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2509";"320";"6765927B94"
"6765950E8E";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"68000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2514";"321";"6765950E8E"
"6766021927";"CREATION";"2016-07-28 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"5200000.0";"SERVIZI";"ORDINARI";"0";"90";"1670.04";"0";"CREATION";"2016-07-28 00:00:00+00:00";"2519";"322";"6766021927"
"6766023ACD";"CREATION";"2016-07-28 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"4100000.0";"SERVIZI";"ORDINARI";"0";"90";"1617.04";"0";"CREATION";"2016-07-28 00:00:00+00:00";"2570";"323";"6766023ACD"
"676613680E";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"77529.88";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2621";"324";"676613680E"
"6766141C2D";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"51366.9";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2626";"325";"6766141C2D"
"6766146051";"CREATION";"2016-10-21 00:00:00+00:00";"CENTRALE";"80538.17";"SERVIZI";"ORDINARI";"0";"50";"1197.04";"0";"CREATION";"2016-10-21 00:00:00+00:00";"2631";"326";"6766146051"
"67661557BC";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"50958.8";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2636";"327";"67661557BC"
"676619049F";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"56000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2641";"328";"676619049F"
"6766202E83";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"47000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2646";"329";"6766202E83"
"676621486C";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"57000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2651";"330";"676621486C"
"67662294CE";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"48000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2656";"331";"67662294CE"
"6766837A89";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"41760.8";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2661";"332";"6766837A89"
"6766871699";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"48000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2666";"333";"6766871699"
"6766921FD9";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"50000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2671";"334";"6766921FD9"
"6766947551";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"50000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2676";"335";"6766947551"
"676699199F";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"43000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2681";"336";"676699199F"
"6767032B74";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"41000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2686";"337";"6767032B74"
"6767225AB9";"CREATION";"2016-07-29 00:00:00+00:00";"CENTRALE";"90650.1";"SERVIZI";"ORDINARI";"0";"71";"322.0";"0";"CREATION";"2016-07-29 00:00:00+00:00";"2691";"338";"6767225AB9"
"676727974A";"CREATION";"2016-07-29 00:00:00+00:00";"CENTRALE";"320915.67";"SERVIZI";"ORDINARI";"0";"71";"361.0";"0";"CREATION";"2016-07-29 00:00:00+00:00";"2696";"339";"676727974A"
"6767287DE2";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"40000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2701";"340";"6767287DE2"
"6767303B17";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"95000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2706";"341";"6767303B17"
"6767385EC1";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"63000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2711";"342";"6767385EC1"
"676747268F";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"43000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2716";"343";"676747268F"
"6767518C83";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"53000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2721";"344";"6767518C83"
"6767543128";"CREATION";"2016-09-05 00:00:00+00:00";"VALLE DAOSTA";"65000.0";"SERVIZI";"ORDINARI";"0";"71";"1414.0";"0";"CREATION";"2016-09-05 00:00:00+00:00";"2726";"345";"6767543128"
"6767594B3B";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"52000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2740";"346";"6767594B3B"
"67676254D2";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"47000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2745";"347";"67676254D2"
"67681928B8";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"47000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2750";"348";"67681928B8"
"676819398B";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"40000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2755";"349";"676819398B"
"6768197CD7";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"53000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2760";"350";"6768197CD7"
"6768199E7D";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"63000.0";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2765";"351";"6768199E7D"
"6768230814";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"47965.06";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2770";"352";"6768230814"
"6768548E7E";"CREATION";"2016-09-09 00:00:00+00:00";"CENTRALE";"1750000.0";"SERVIZI";"ORDINARI";"0";"31";"1554.04";"0";"CREATION";"2016-09-09 00:00:00+00:00";"2775";"353";"6768548E7E"
"67695709E1";"CREATION";"2016-11-04 00:00:00+00:00";"LAZIO";"125387.17";"SERVIZI";"ORDINARI";"0";"77";"679.96";"0";"CREATION";"2016-11-04 00:00:00+00:00";"2784";"354";"67695709E1"
"6770259278";"CREATION";"2016-07-29 00:00:00+00:00";"CENTRALE";"145000.0";"SERVIZI";"ORDINARI";"0";"60";"460.04";"0";"CREATION";"2016-07-29 00:00:00+00:00";"2789";"355";"6770259278"
"6770671675";"CREATION";"2016-08-01 00:00:00+00:00";"SICILIA";"81500.0";"SERVIZI";"ORDINARI";"0";"43";"297.0";"0";"CREATION";"2016-08-01 00:00:00+00:00";"2794";"356";"6770671675"
"6772426EB8";"CREATION";"2016-09-06 00:00:00+00:00";"VALLE DAOSTA";"158096.79";"SERVIZI";"ORDINARI";"0";"45";"497.04";"0";"CREATION";"2016-09-06 00:00:00+00:00";"2799";"357";"6772426EB8"
"6772979714";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"53200.97";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2809";"358";"6772979714"
"6773857B9F";"CREATION";"2016-08-05 00:00:00+00:00";"EMILIA ROMAGNA";"54683.85";"SERVIZI";"ORDINARI";"0";"90";"87.04";"0";"CREATION";"2016-08-05 00:00:00+00:00";"2814";"359";"6773857B9F"
"6773985542";"CREATION";"2016-08-06 00:00:00+00:00";"CENTRALE";"3000000.0";"SERVIZI";"ORDINARI";"0";"71";"1157.0";"0";"CREATION";"2016-08-06 00:00:00+00:00";"2819";"360";"6773985542"
"6774392520";"CREATION";"2016-08-03 00:00:00+00:00";"EMILIA ROMAGNA";"823620.0";"SERVIZI";"ORDINARI";"1";"79";"737.0";"0";"CREATION";"2016-08-03 00:00:00+00:00";"2832";"361";"6774392520"
"6775059B8B";"CREATION";"2016-08-04 00:00:00+00:00";"CENTRALE";"208000.0";"SERVIZI";"ORDINARI";"0";"90";"938.04";"0";"CREATION";"2016-08-04 00:00:00+00:00";"2840";"362";"6775059B8B"
"6775168580";"CREATION";"2016-08-04 00:00:00+00:00";"TOSCANA";"456960.0";"SERVIZI";"ORDINARI";"0";"85";"1944.04";"0";"CREATION";"2016-08-04 00:00:00+00:00";"2845";"363";"6775168580"
"6777605095";"CREATION";"2016-08-16 00:00:00+00:00";"EMILIA ROMAGNA";"178000.0";"SERVIZI";"ORDINARI";"0";"79";"561.04";"0";"CREATION";"2016-08-16 00:00:00+00:00";"2850";"364";"6777605095"
"6777974117";"CREATION";"2016-08-11 00:00:00+00:00";"MARCHE";"9234750.0";"SERVIZI";"ORDINARI";"0";"55";"1723.0";"0";"CREATION";"2016-08-11 00:00:00+00:00";"2861";"365";"6777974117"
"6778017492";"CREATION";"2016-08-12 00:00:00+00:00";"FRIULI VENEZIA GIULIA";"513050.0";"SERVIZI";"ORDINARI";"0";"55";"1052.0";"0";"CREATION";"2016-08-12 00:00:00+00:00";"2902";"366";"6778017492"
"6778294927";"CREATION";"2016-08-11 00:00:00+00:00";"PROVINCIA AUTONOMA DI BOLZANO";"197634.85";"SERVIZI";"ORDINARI";"0";"71";"1799.0";"0";"CREATION";"2016-08-11 00:00:00+00:00";"2912";"367";"6778294927"
"6778709F9D";"CREATION";"2016-08-23 00:00:00+00:00";"CENTRALE";"263636.85";"SERVIZI";"ORDINARI";"1";"71";"1225.04";"0";"CREATION";"2016-08-23 00:00:00+00:00";"2925";"368";"6778709F9D"
