file_name;prefix_length;prefix_encoding;model;features_num;features_excluded;LLM_data;CV;min_duration_dd;max_duration_dd;RMSE_ht;RMSE_ht_norm;MAE_ht;MSE_ht;MAPE_ht;RMSE;RMSE_norm;MAE;MSE;MAPE;timing_sec;timing_hr;memory
log_2016-2022_clean_5_eventi_LAVORI_P_11_F.csv;11;F;RFR;74;0;0;5;18.0;2030.96;80.19841415164608;0.03984103715505826;36.517761024987614;6431.785632438947;9.03;66.7920475366082;0.03318101081820215;20.669758165215566;4461.177614132528;3.19;85;0:01:25;188536
log_2016-2022_clean_5_eventi_LAVORI_P_11_B.csv;11;B;RFR;74;0;0;5;26.0;2259.0;81.27841859155919;0.0363987544073261;33.561736559307235;6606.181328744714;7.73;72.0713295691597;0.03227556183124035;21.734855213421127;5194.276545866434;3.32;84;0:01:24;188536
log_2016-2022_clean_5_eventi_LAVORI_P_9_F.csv;9;F;RFR;74;0;0;5;18.0;2226.0;93.9727816732465;0.042560136627376136;44.37070407022015;8830.883695407654;10.64;86.52010373146065;0.039184829588523845;32.641049734550876;7485.728349702712;5.84;92;0:01:32;188536
log_2016-2022_clean_5_eventi_LAVORI_P_9_B.csv;9;B;RFR;74;0;0;5;31.0;2259.0;99.22893296483117;0.04453722305423302;44.60859741865459;9846.38113733896;9.9;90.94071333859277;0.04081719629200753;33.655036228498645;8270.213342532104;5.9;93;0:01:33;188536
log_2016-2022_clean_5_eventi_FORNITURE_P_11_F.csv;11;F;RFR;76;0;0;5;30.0;2394.04;105.21416241173938;0.044506083827574566;63.06825233830848;11070.01997200387;21.78;63.55134804780503;0.026882518082521883;13.739837611940333;4038.773838693252;1.45;7;0:00:07;13552
log_2016-2022_clean_5_eventi_LAVORI_P_11_I.csv;11;I;RFR;160;0;0;5;20.0;2364.96;106.12002051946796;0.045254512025564596;55.00150551426347;11261.4587550523;15.01;71.14272408364856;0.03033856615193801;21.556962752176723;5061.28719004215;3.44;86;0:01:26;188536
log_2016-2022_clean_5_eventi_SERVIZI_P_11_B.csv;11;B;RFR;81;0;0;5;28.0;2271.0;107.065961250702;0.047733375501873385;57.3963362849873;11463.120058536822;12.67;83.79720186152367;0.03735943016563695;17.97464244274809;7021.971039820946;1.93;17;0:00:17;26360
log_2016-2022_clean_5_eventi_FORNITURE_P_9_B.csv;9;B;RFR;76;0;0;5;16.04;2394.04;108.92650092277883;0.04580592974044526;61.179803383084625;11864.982603280137;24.13;77.13218464117298;0.032435737864244314;19.46644537313435;5949.373907520001;3.12;7;0:00:07;13552
log_2016-2022_clean_5_eventi_LAVORI_P_9_I.csv;9;I;RFR;140;0;0;5;10.0;2211.0;114.26405725294015;0.051914610292112744;58.86016975059579;13056.274779903184;14.76;92.6844761312754;0.04211016634769441;35.52766447228715;8590.412115728961;6.13;97;0:01:37;188536
log_2016-2022_clean_5_eventi_LAVORI_P_7_B.csv;7;B;RFR;74;0;0;5;18.0;2026.04;120.46727715692894;0.05999246885367271;65.11233214273445;14512.364865604335;15.56;119.06332236306031;0.05929330210705978;57.60288774686771;14176.074732130017;11.6;133;0:02:13;188536
log_2016-2022_clean_5_eventi_LAVORI_P_7_F.csv;7;F;RFR;74;0;0;5;17.0;3918.0;125.28490598906299;0.0321160999715619;63.43495380318918;15696.30766868835;14.91;116.98480316227113;0.029988414038008494;54.65546589509451;13685.444170915323;10.94;133;0:02:13;188536
log_2016-2022_clean_5_eventi_FORNITURE_P_9_F.csv;9;F;RFR;76;0;0;5;11.04;2512.0;125.90494920352575;0.05034264810453815;66.97617512437814;15852.056233942398;24.28;48.8860261853612;0.019546904462830753;12.693551044776118;2389.8435561958213;2.0;7;0:00:07;13552
log_2016-2022_clean_5_eventi_SERVIZI_P_11_F.csv;11;F;RFR;81;0;0;5;20.96;2280.04;126.00221238720712;0.05577589655399859;66.84787541984737;15876.557526470851;14.99;101.20144986744769;0.04479763880316222;23.253819847328245;10241.733455273528;2.69;11;0:00:11;26360
log_2016-2022_clean_5_eventi_FORNITURE_P_9_I.csv;9;I;RFR;129;0;0;5;27.0;2512.0;129.34614104156012;0.052050760982519165;79.74425791044776;16730.424202343165;28.4;74.72182860522203;0.030069146320008865;15.525983283582113;5583.351670108178;2.18;7;0:00:07;13552
log_2016-2022_clean_5_eventi_FORNITURE_P_11_I.csv;11;I;RFR;143;0;0;5;27.0;2316.04;132.1756926474483;0.0577428496869641;80.33272597014926;17470.413726832718;35.51;52.91002176792469;0.023114502921715956;11.068180298507484;2799.4704034822644;1.7;7;0:00:07;13552
log_2016-2022_clean_5_eventi_LAVORI_P_7_I.csv;7;I;RFR;120;0;0;5;17.0;2226.0;133.12280920708037;0.06026383395521972;73.39526410419762;17721.682331184722;18.24;122.63178455953395;0.05551461501110636;60.00863104693142;15038.554584255951;11.8;134;0:02:14;188536
log_2016-2022_clean_5_eventi_SERVIZI_P_9_B.csv;9;B;RFR;81;0;0;5;42.96;2439.0;134.3088968164508;0.056054530315207934;72.41904610687023;18038.87976405203;15.91;117.67075618453747;0.04911051409180876;31.714257099236637;13846.406861040861;3.32;10;0:00:10;26360
log_2016-2022_clean_5_eventi_FORNITURE_P_7_I.csv;7;I;RFR;115;0;0;5;16.04;2111.04;140.81123380571938;0.06721299942993765;87.48367920398012;19827.803565888968;34.73;112.61109077746303;0.05375231063363391;37.75657910447763;12681.257766090019;7.49;7;0:00:07;13552
log_2016-2022_clean_5_eventi_FORNITURE_P_5_B.csv;5;B;RFR;76;0;0;5;36.0;2002.0;143.14471920637016;0.0728101318445423;86.57367761194025;20490.41063667056;28.95;138.1214734757026;0.07025507297848556;60.91632119402986;19077.541435099218;12.01;7;0:00:07;13552
log_2016-2022_clean_5_eventi_SERVIZI_P_9_F.csv;9;F;RFR;81;0;0;5;25.0;2274.04;143.5759651643562;0.0638387779516399;71.6892387059251;20614.057772876426;16.06;121.453929012199;0.05400256509986439;30.420738931297713;14751.056872500274;3.58;11;0:00:11;26360
log_2016-2022_clean_5_eventi_LAVORI_P_5_F.csv;5;F;RFR;74;0;0;5;21.0;2259.0;144.5564915661017;0.06459181928780237;91.95420481017841;20896.57925390043;24.78;146.77388867086395;0.0655826133471242;91.00657765919364;21542.574395567168;22.59;140;0:02:20;188536
log_2016-2022_clean_5_eventi_FORNITURE_P_7_F.csv;7;F;RFR;76;0;0;5;30.0;2512.0;146.89172733243603;0.05918280714441419;77.33505990049753;21577.179558706735;21.79;98.5957669921527;0.03972432191464654;31.820201791044756;9721.125268770867;4.56;7;0:00:07;13552
log_2016-2022_clean_5_eventi_LAVORI_P_5_I.csv;5;I;RFR;100;0;0;5;17.0;2364.96;157.79265813240625;0.06720415089371465;98.46880692856006;24898.522960490434;26.1;154.5129953763024;0.06580733716771256;94.37834256712073;23874.265740157243;22.55;144;0:02:24;188536
log_2016-2022_clean_5_eventi_LAVORI_P_5_B.csv;5;B;RFR;74;0;0;5;10.0;3918.0;158.37871503151695;0.040526795043888675;95.30233160332621;25083.817375034454;23.99;158.24090139256975;0.040491530550811096;92.67137296301915;25040.182873532984;21.63;136;0:02:16;188536
log_2016-2022_clean_5_eventi_FORNITURE_P_11_B.csv;11;B;RFR;76;0;0;5;30.0;2512.0;159.01121162761882;0.06406575810943546;76.00830965174134;25284.565423283377;21.79;83.23699413051256;0.03353625871495268;18.27032716417913;6928.397191882983;2.62;10;0:00:10;13552
log_2016-2022_clean_5_eventi_FORNITURE_P_7_B.csv;7;B;RFR;76;0;0;5;52.0;2512.0;160.39828668303124;0.06520255556220782;78.80452855721397;25727.610370851875;22.45;119.3105991175397;0.04850024354371532;37.29526805970151;14235.019061786265;4.96;7;0:00:07;13552
log_2016-2022_clean_5_eventi_SERVIZI_P_7_B.csv;7;B;RFR;81;0;0;5;22.0;2282.0;163.76775306047548;0.07246360754888295;85.91429200339273;26819.876942476876;19.15;156.79175826938265;0.06937688418999233;56.46669923664121;24583.655461204526;7.46;16;0:00:16;26360
log_2016-2022_clean_5_eventi_SERVIZI_P_9_I.csv;9;I;RFR;141;0;0;5;22.0;2450.04;164.67076233776692;0.06782044873139113;95.14449669211194;27116.459968901316;22.72;112.20979161930809;0.04621414458547145;31.39254167938933;12591.037335248546;3.44;11;0:00:11;26360
log_2016-2022_clean_5_eventi_SERVIZI_P_7_F.csv;7;F;RFR;81;0;0;5;36.0;2439.0;180.36051651560166;0.07505639472143223;86.92530539682541;32529.915917774615;15.43;178.98441864795214;0.07448373643277242;56.21485923664122;32035.422118745402;6.57;11;0:00:11;26360
log_2016-2022_clean_5_eventi_FORNITURE_P_5_F.csv;5;F;RFR;76;0;0;5;11.04;2380.04;185.107820114512;0.0781375348731583;102.76299383084584;34264.90506754654;35.32;163.89990294548193;0.06918526928893286;68.37171462686572;26863.178185538392;21.15;7;0:00:07;13552
log_2016-2022_clean_5_eventi_LAVORI_P_3_B.csv;3;B;RFR;73;0;0;5;20.0;2033.96;195.2936758926567;0.09696998743403876;142.098032778779;38139.61984366604;43.8;203.93627693866256;0.10126133435552968;148.96078835232157;41590.00505160287;43.92;150;0:02:30;188536
log_2016-2022_clean_5_eventi_SERVIZI_P_11_I.csv;11;I;RFR;158;0;0;5;25.0;3925.0;198.07322865244723;0.05078800734678134;102.14399694656493;39233.00390880464;24.93;133.44403183807196;0.03421641842001845;34.55887877862597;17807.309633200362;3.57;11;0:00:11;26360
