file_name;prefix_length;prefix_encoding;model;features_num;features_excluded;LLM_data;CV;min_duration_dd;max_duration_dd;RMSE_ht;RMSE_ht_norm;MAE_ht;MSE_ht;MAPE_ht;RMSE;RMSE_norm;MAE;MSE;MAPE;timing_sec;timing_hr;memory
log_2016-2022_clean_5_eventi_LAVORI_P_1_F.csv;1;F;RFR;62;1;0;5;22.0;2033.96;267.89121572980105;0.13314937460476403;205.52514727879324;71765.70346519082;73.55;269.13118594654185;0.1337656742413079;206.05540828802782;72431.59524899209;73.52;24;0:00:24;188536
log_2016-2022_clean_5_eventi_LAVORI_P_1_B.csv;1;B;RFR;62;1;0;5;31.0;2026.04;270.9419189233516;0.13580776271320455;206.17448088557595;73409.52342986803;73.35;271.3799739493141;0.13602733476487394;206.26693819113933;73647.0902607304;73.27;24;0:00:24;188536
log_2016-2022_clean_5_eventi_LAVORI_P_1_I.csv;1;I;RFR;62;1;0;5;10.0;3918.0;275.81890889307857;0.07057802172289626;205.60779264096283;76076.07050296839;77.14;276.1305959780425;0.070657777885886;205.52969859329497;76248.10603518895;76.68;23;0:00:23;188536
log_2016-2022_clean_5_eventi_FORNITURE_P_3_B.csv;3;B;RFR;73;1;0;5;49.04;2380.04;330.2041653218185;0.1416577285807887;241.00659601812984;109034.79079587884;69.5;338.38835119795067;0.14516874783266867;237.53599182252117;114506.6762264676;63.38;11;0:00:11;13552
log_2016-2022_clean_5_eventi_FORNITURE_P_1_I.csv;1;I;RFR;64;1;0;5;42.0;2002.0;333.2475767793356;0.17002427386700794;253.73499992071402;111053.94742929918;74.58;336.21168495324025;0.17153657395573482;249.6787440031924;113038.29709909688;69.89;8;0:00:08;13552
log_2016-2022_clean_5_eventi_FORNITURE_P_3_F.csv;3;F;RFR;73;1;0;5;33.0;2394.04;336.66718576813696;0.14259274970696684;245.942166898955;113344.79397303725;82.63;352.883379175537;0.14946099141714542;242.37453941019803;124526.67929834583;69.83;11;0:00:11;13552
log_2016-2022_clean_5_eventi_SERVIZI_P_3_I.csv;3;I;RFR;86;1;0;5;39.04;2280.04;352.1241309546093;0.15712812626265477;276.1475498921851;123991.40360053886;73.4;375.42253157655017;0.1675245567052879;283.6452286893199;140942.0772153458;66.64;24;0:00:24;26360
log_2016-2022_clean_5_eventi_FORNITURE_P_3_I.csv;3;I;RFR;78;1;0;5;37.96;2512.0;359.10729758907087;0.14515015827919955;251.55532848604594;128958.05118172552;80.94;388.5940613874269;0.15706862515861786;257.0242069539622;151005.3445455753;74.18;11;0:00:11;13552
log_2016-2022_clean_5_eventi_SERVIZI_P_3_B.csv;3;B;RFR;78;1;0;5;19.0;2282.0;370.9122267305269;0.16390288410540296;273.2414264631588;137575.87993819782;70.13;386.64625289366364;0.17085561329812798;277.4893375652149;149495.3248767109;64.46;22;0:00:22;26360
log_2016-2022_clean_5_eventi_SERVIZI_P_3_F.csv;3;F;RFR;78;1;0;5;29.0;3925.0;372.89055865244785;0.09571112901756874;275.8992377362108;139047.36873213464;70.29;392.46396720721634;0.10073510451930605;284.2846376282659;154027.965556027;63.31;23;0:00:23;26360
log_2016-2022_clean_5_eventi_FORNITURE_P_1_B.csv;1;B;RFR;64;1;0;5;30.0;2111.04;374.136423319275;0.17978338874758534;293.61895765889386;139978.06325413976;86.32;373.91888714796056;0.1796788563160538;289.6724283024964;139815.33416596928;81.43;7;0:00:07;13552
log_2016-2022_clean_5_eventi_FORNITURE_P_1_F.csv;1;F;RFR;64;1;0;5;36.0;2380.04;377.2845715943261;0.16095483506865332;289.31734370424573;142343.6479631142;105.66;368.2465030573634;0.15709906957959907;281.5413616386555;135605.48701397673;101.03;8;0:00:08;13552
log_2016-2022_clean_5_eventi_SERVIZI_P_1_I.csv;1;I;RFR;69;1;0;5;39.04;2211.0;413.0430392745225;0.19017064737588285;338.0800184052341;170604.55229313474;107.36;428.51714667418895;0.19729513742158647;342.1293829011478;183626.94499378838;104.47;11;0:00:11;26360
log_2016-2022_clean_5_eventi_SERVIZI_P_1_B.csv;1;B;RFR;69;1;0;5;19.0;2439.0;418.4183276350974;0.1729001353864039;333.3708287752065;175073.89690095172;106.48;429.7453712604752;0.17758073192581622;337.77424538335765;184681.0841198037;101.28;12;0:00:12;26360
log_2016-2022_clean_5_eventi_SERVIZI_P_1_F.csv;1;F;RFR;69;1;0;5;20.96;3925.0;451.9175561787634;0.11575638471397921;349.88933047141575;204229.47758258577;91.46;468.6990543342109;0.1200548801585565;353.84387929149034;219678.8035337836;90.86;11;0:00:11;26360
