file_name;prefix_length;prefix_encoding;model;features_num;features_excluded;LLM_data;CV;min_duration_dd;max_duration_dd;RMSE_ht;RMSE_ht_norm;MAE_ht;MSE_ht;MAPE_ht;RMSE;RMSE_norm;MAE;MSE;MAPE;timing_sec;timing_hr;memory
log_2016-2022_clean_5_eventi_FORNITURE_P_11_I.csv;11;I;XGR;142;1;0;5;37.04;2394.04;56.9232344247504;0.024150714647751547;18.251691182606258;3240.254617375089;3.18;68.78292889839507;0.029182405132963544;14.243621130644383;4731.0913078416725;1.97;252;0:04:12;13552
log_2016-2022_clean_5_eventi_FORNITURE_P_11_B.csv;11;B;XGR;75;1;0;5;37.04;2512.0;58.75453988162871;0.023739591703150237;22.62739235448126;3452.095956701898;4.75;53.888550582486204;0.02177350364550789;12.971278644618705;2903.975883881174;2.41;219;0:03:39;13552
log_2016-2022_clean_5_eventi_FORNITURE_P_11_F.csv;11;F;XGR;75;1;0;5;33.0;2512.0;59.23035952218471;0.02389284369591961;18.01820281253644;3508.2354891272576;2.88;64.4907865055125;0.026014839251921138;13.751483546926014;4159.061544099594;1.85;213;0:03:33;13552
log_2016-2022_clean_5_eventi_LAVORI_P_11_I.csv;11;I;XGR;159;1;0;5;19.0;2134.0;68.51254948320103;0.03239364041758914;25.96228789184726;4693.96943668807;5.08;73.44840386868746;0.034727377715691475;25.755157673743202;5394.668030857824;4.62;1570;0:26:10;188536
log_2016-2022_clean_5_eventi_LAVORI_P_11_F.csv;11;F;XGR;73;1;0;5;39.0;2364.96;69.26421811837437;0.029778765807827467;24.312638479327163;4797.5319115497405;4.49;73.97561748569153;0.03180433777265797;24.22814096016194;5472.39198238935;4.15;812;0:13:32;188536
log_2016-2022_clean_5_eventi_FORNITURE_P_9_B.csv;9;B;XGR;75;1;0;5;11.04;1998.04;73.68664973596017;0.037084373294393645;26.380682476897736;5429.72234931008;7.47;78.27835544637527;0.03939524682756682;19.951579957876636;6127.500931389069;4.0;184;0:03:04;13552
log_2016-2022_clean_5_eventi_FORNITURE_P_9_F.csv;9;F;XGR;75;1;0;5;27.0;2380.04;73.73092504901713;0.03133432710409391;22.503772003173825;5436.249308583781;4.28;76.35535672619565;0.032449663722756796;16.893569174239886;5830.1405007845915;2.48;181;0:03:01;13552
log_2016-2022_clean_5_eventi_LAVORI_P_11_B.csv;11;B;XGR;73;1;0;5;26.0;2226.0;74.18884854595537;0.03372220388452517;24.840511741354653;5503.985248574704;4.35;75.75782194772327;0.03443537361260149;24.083482040758472;5739.247586262942;3.94;791;0:13:11;188536
log_2016-2022_clean_5_eventi_SERVIZI_P_11_F.csv;11;F;XGR;80;1;0;5;19.0;1997.96;81.17970963290699;0.04102139994386293;33.47304086373599;6590.145256083092;7.04;86.17628903526547;0.04354625107898364;27.039954105406316;7426.352791889616;4.0;216;0:03:36;26360
log_2016-2022_clean_5_eventi_LAVORI_P_9_I.csv;9;I;XGR;139;1;0;5;10.0;2004.96;89.01704238041575;0.044620966024589835;39.603075645059555;7924.033834156734;8.11;92.77564616864377;0.04650501572394623;38.81662498141986;8607.320522009386;7.47;1339;0:22:19;188536
log_2016-2022_clean_5_eventi_LAVORI_P_9_B.csv;9;B;XGR;73;1;0;5;20.0;2211.0;89.10148361096141;0.04066703953033383;37.44223440199856;7939.074381674423;7.14;92.41186297662756;0.04217793837363193;38.41262433021077;8539.952418810988;7.02;786;0:13:06;188536
log_2016-2022_clean_5_eventi_LAVORI_P_9_F.csv;9;F;XGR;73;1;0;5;17.0;3918.0;96.61013192914896;0.024765478577069715;38.468734738618664;9333.517591367568;7.11;101.07624454050236;0.0259103421021539;39.57155581749936;10216.407210411433;7.09;790;0:13:10;188536
log_2016-2022_clean_5_eventi_FORNITURE_P_9_I.csv;9;I;XGR;128;1;0;5;37.04;2316.04;97.63902566689012;0.042842924820925894;27.62489147539281;9533.379333179628;3.82;100.07146549519415;0.043910252520927666;25.19470772677749;10014.298206355832;3.14;206;0:03:26;13552
log_2016-2022_clean_5_eventi_SERVIZI_P_9_B.csv;9;B;XGR;80;1;0;5;19.0;2406.04;98.50121693165785;0.04126500474715876;39.47367567828229;9702.48973701752;6.62;105.78059274716797;0.04431454552381526;36.01339215518864;11189.533801942205;4.84;156;0:02:36;26360
log_2016-2022_clean_5_eventi_FORNITURE_P_7_F.csv;7;F;XGR;75;1;0;5;27.0;2308.04;99.38343402076406;0.043569351708327805;37.8117799951354;9877.066957759562;6.69;112.39042939071426;0.04927157322568401;38.79690242323235;12631.608618629129;6.31;181;0:03:01;13552
log_2016-2022_clean_5_eventi_SERVIZI_P_9_F.csv;9;F;XGR;80;1;0;5;22.0;2450.04;106.55008049064423;0.043883165224067246;36.813837692610186;11352.919652562765;5.78;114.33096450037254;0.04708775988055079;36.0165552650044;13071.569443585448;5.19;155;0:02:35;26360
log_2016-2022_clean_5_eventi_SERVIZI_P_11_B.csv;11;B;XGR;80;1;0;5;39.96;2280.04;113.11567359147112;0.0504962651295807;37.6824772632395;12795.155612052238;5.0;112.63156130865508;0.05028015129310341;34.15815815257298;12685.868602825327;3.75;225;0:03:45;26360
log_2016-2022_clean_5_eventi_FORNITURE_P_7_B.csv;7;B;XGR;75;1;0;5;11.04;2082.04;118.36602738262263;0.057154045090595185;40.88173249930766;14010.516438343771;8.16;132.09744308823707;0.06378437618939502;41.3366900060853;17449.734470450032;5.94;193;0:03:13;13552
log_2016-2022_clean_5_eventi_SERVIZI_P_9_I.csv;9;I;XGR;140;1;0;5;25.0;2450.04;120.9856309435207;0.04989015890192356;51.01914650347761;14637.522894801794;8.57;122.66923470748551;0.05058441704363042;44.57757566216156;15047.74114372017;6.31;203;0:03:23;26360
log_2016-2022_clean_5_eventi_LAVORI_P_7_B.csv;7;B;XGR;73;1;0;5;10.0;2211.0;121.12171862161281;0.05503031286761145;60.23528110662117;14670.47072185315;12.73;126.40543444567679;0.05743091069771776;62.834998079155326;15978.333857400292;13.07;786;0:13:06;188536
log_2016-2022_clean_5_eventi_LAVORI_P_7_I.csv;7;I;XGR;119;1;0;5;29.0;2226.0;121.41385186205713;0.055263473765160276;63.35435358977059;14741.323423981552;13.85;123.3814820865889;0.056159072410827904;64.12257017579951;15222.990121883258;13.95;1143;0:19:03;188536
log_2016-2022_clean_5_eventi_FORNITURE_P_7_I.csv;7;I;XGR;114;1;0;5;33.0;2512.0;124.4407762747576;0.05019797348719548;55.49489643882637;15485.506799864273;10.21;134.32861231633382;0.05418661247129238;49.341036617449866;18044.17608683191;7.88;200;0:03:20;13552
